"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00001510","Don Sherwood (R-Pa)","4650041","20112997","12381519","2005","H","Center for Responsive Politics",""
"N99999995","I. Lewis Libby","5799034","18494998","12147016","2005","E","Center for Responsive Politics",""
"N99999970","Robert Nicholson","5450071","18419996","11935033","2005","E","Center for Responsive Politics",""
"N00028489","Shelley Sekula-Gibbs (R-Texas)","4812113","17589999","11201056","2005","H","Center for Responsive Politics",""
"N00009818","Shelley Berkley (D-Nev)","5460467","15656440","10558453","2005","H","Center for Responsive Politics",""
"N00003392","Anne M. Northup (R-Ky)","4405074","15952000","10178537","2005","H","Center for Responsive Politics",""
"N99999925","Stephen G. Breyer","4375065","15940000","10157532","2005","J","Center for Responsive Politics",""
"N00004133","Fred Upton (R-Mich)","4387070","15881000","10134035","2005","H","Center for Responsive Politics",""
"N00003682","Rob Portman","6139063","14110000","10124531","2005","E","Center for Responsive Politics",""
"N00002214","Alan B. Mollohan (D-WVa)","-6801974","26930989","10064507","2005","H","Center for Responsive Politics",""
"N00002083","Jim Moran (D-Va)","-1586779","21596993","10005107","2005","H","Center for Responsive Politics",""
"N00003725","Dave Hobson (R-Ohio)","515065","19399988","9957526","2005","H","Center for Responsive Politics",""
"N00012970","Tom Osborne (R-Neb)","2873477","15360999","9117238","2005","H","Center for Responsive Politics",""
"N00013291","Mark Dayton (D-Minn)","4446387","13082001","8764194","2005","S","Center for Responsive Politics",""
"N00012739","Ander Crenshaw (R-Fla)","3452030","13630000","8541015","2005","H","Center for Responsive Politics",""
"N99999996","Clay Johnson III","4448049","12520000","8484024","2005","E","Center for Responsive Politics",""
"N00025443","Bob Beauprez (R-Colo)","1585015","15260993","8423004","2005","H","Center for Responsive Politics",""
"N00004280","Jim Leach (R-Iowa)","3673178","12875000","8274089","2005","H","Center for Responsive Politics",""
"N00001020","Sue Kelly (R-NY)","924055","15586997","8255526","2005","H","Center for Responsive Politics",""
"N00009637","C. L. "Butch" Otter (R-Idaho)","3877089","12158000","8017544","2005","H","Center for Responsive Politics",""
"N00002492","John M. Spratt Jr. (D-SC)","2646024","13082996","7864510","2005","H","Center for Responsive Politics",""
"N00004781","Dennis Hastert (R-Ill)","-1229987","16574997","7672505","2005","H","Center for Responsive Politics",""
"N00004207","Tom Harkin (D-Iowa)","4867067","10010001","7438534","2005","S","Center for Responsive Politics",""
"N00007584","Wally Herger (R-Calif)","2865006","11800000","7332503","2005","H","Center for Responsive Politics",""
"N00007397","Pete Stark (D-Calif)","-16551978","31044998","7246510","2005","H","Center for Responsive Politics",""
"N00004484","Jim Ramstad (R-Minn)","2542018","11765997","7154007","2005","H","Center for Responsive Politics",""
"N00006423","Trent Franks (R-Ariz)","2350004","10750000","6550002","2005","H","Center for Responsive Politics",""
"N00025059","Jeb Bradley (R-NH)","6318761","6581756","6450258","2005","H","Center for Responsive Politics",""
"N00003083","Terry Everett (R-Ala)","3842041","8982000","6412020","2005","H","Center for Responsive Politics",""
"N00002743","Allen Boyd (D-Fla)","2517013","10079998","6298505","2005","H","Center for Responsive Politics",""
"N00024760","Phil Gingrey (R-Ga)","1950047","10501996","6226021","2005","H","Center for Responsive Politics",""
"N00026166","Virginia Foxx (R-NC)","2910038","9451000","6180519","2005","H","Center for Responsive Politics",""
"N00007836","Maria Cantwell (D-Wash)","2039013","10236000","6137506","2005","S","Center for Responsive Politics",""
"N00000444","Judd Gregg (R-NH)","2552071","9221000","5886535","2005","S","Center for Responsive Politics",""
"N00026264","Luis Fortuno (R-PR)","1569017","10086999","5828008","2005","H","Center for Responsive Politics",""
"N00008086","Dave Camp (R-Mich)","3610513","8007400","5808956","2005","H","Center for Responsive Politics",""
"N00006347","Robert F. Bennett (R-Utah)","-21303968","32854998","5775515","2005","S","Center for Responsive Politics",""
"N00005244","Sam Brownback (R-Kan)","2331070","9207999","5769534","2005","S","Center for Responsive Politics",""
"N00002428","Henry Brown (R-SC)","2672021","8730000","5701010","2005","H","Center for Responsive Politics",""
"N00026080","John Barrow (D-Ga)","2651007","8365000","5508003","2005","H","Center for Responsive Politics",""
"N00009771","Shelley Moore Capito (R-WVa)","1861071","9091998","5476534","2005","H","Center for Responsive Politics",""
"N00003254","John Tanner (D-Tenn)","2354053","8517000","5435526","2005","H","Center for Responsive Politics",""
"N00007124","Christopher Cox","3458035","7370000","5414017","2005","E","Center for Responsive Politics",""
"N00001806","James L. Oberstar (D-Minn)","3195076","7600000","5397538","2005","H","Center for Responsive Politics",""
"N00002782","Cliff Stearns (R-Fla)","1998041","8748997","5373519","2005","H","Center for Responsive Politics",""
"N00009775","Michael N. Castle (R-Del)","2869145","7868000","5368572","2005","H","Center for Responsive Politics",""
"N00001811","Lamar Smith (R-Texas)","1935127","8502000","5218563","2005","H","Center for Responsive Politics",""
"N99999966","Stephen J. Hadley","3066067","7340000","5203033","2005","E","Center for Responsive Politics",""
"N00001604","Arlen Specter (R-Pa)","2327030","8037000","5182015","2005","S","Center for Responsive Politics",""
"N00004227","Tom Latham (R-Iowa)","2346014","7950999","5148506","2005","H","Center for Responsive Politics",""
"N00002061","John W. Warner (R-Va)","4051053","6229005","5140029","2005","S","Center for Responsive Politics",""
"N00009618","Adam H. Putnam (R-Fla)","1916036","8139999","5028017","2005","H","Center for Responsive Politics",""
"N00007382","Tom Lantos (D-Calif)","1761026","8141998","4951512","2005","H","Center for Responsive Politics",""
"N00007724","Ron Wyden (D-Ore)","2549013","7310001","4929507","2005","S","Center for Responsive Politics",""
"N00027526","Jean Schmidt (R-Ohio)","2175024","7650000","4912512","2005","H","Center for Responsive Politics",""
"N00008619","Steven R. Rothman (D-NJ)","2660091","7052000","4856045","2005","H","Center for Responsive Politics",""
"N99999922","John G. Roberts","2835040","6875000","4855020","2005","J","Center for Responsive Politics",""
"N00005301","Chuck Hagel (R-Neb)","2183015","7496000","4839507","2005","S","Center for Responsive Politics",""
"N00004128","Joe Schwarz (R-Mich)","2013012","7644999","4829005","2005","H","Center for Responsive Politics",""
"N00009926","Bill Nelson (D-Fla)","2083016","7398000","4740508","2005","S","Center for Responsive Politics",""
"N00003675","John Boehner (R-Ohio)","2025029","7425000","4725014","2005","H","Center for Responsive Politics",""
"N00006349","Chris Cannon (R-Utah)","1883013","7394999","4639006","2005","H","Center for Responsive Politics",""
"N00003762","Evan Bayh (D-Ind)","2854034","6361000","4607517","2005","S","Center for Responsive Politics",""
"N00005675","Kay Bailey Hutchison (R-Texas)","2457105","6713000","4585052","2005","S","Center for Responsive Politics",""
"N00013131","Eric Cantor (R-Va)","2163162","6796000","4479581","2005","H","Center for Responsive Politics",""
"N00003126","Bart Gordon (D-Tenn)","2980098","5622070","4301084","2005","H","Center for Responsive Politics",""
"N00001509","Paul E. Kanjorski (D-Pa)","1783010","6794999","4289004","2005","H","Center for Responsive Politics",""
"N00005455","Marion Berry (D-Ark)","1482012","6881999","4182005","2005","H","Center for Responsive Politics",""
"N00002017","Roscoe G. Bartlett (R-Md)","1700007","6600000","4150003","2005","H","Center for Responsive Politics",""
"N00002793","John L. Mica (R-Fla)","2700011","5586999","4143505","2005","H","Center for Responsive Politics",""
"N00007690","Greg Walden (R-Ore)","1353020","6829998","4091509","2005","H","Center for Responsive Politics",""
"N00003132","Jim Cooper (D-Tenn)","2547040","5631000","4089020","2005","H","Center for Responsive Politics",""
"N00006008","Ruben Hinojosa (D-Texas)","1346028","6793999","4070013","2005","H","Center for Responsive Politics",""
"N00006811","Juanita Millender-McDonald (D-Calif)","2192020","5929998","4061009","2005","H","Center for Responsive Politics",""
"N00026686","Al Green (D-Texas)","1365011","6750999","4058005","2005","H","Center for Responsive Politics",""
"N00003202","Bill Jenkins (R-Tenn)","2523024","5495000","4009012","2005","H","Center for Responsive Politics",""
"N00003473","Hal Rogers (R-Ky)","1952644","6051640","4002142","2005","H","Center for Responsive Politics",""
"N99999989","Karl C. Rove","1347012","6629999","3988505","2005","E","Center for Responsive Politics",""
"N00005582","James M. Inhofe (R-Okla)","2094055","5612998","3853526","2005","S","Center for Responsive Politics",""
"N00002198","Nick Rahall (D-WVa)","3160666","4393649","3777157","2005","H","Center for Responsive Politics",""
"N00001783","John D. Dingell (D-Mich)","2175060","5275000","3725030","2005","H","Center for Responsive Politics",""
"N00009922","Harry Reid (D-Nev)","2150055","5263998","3707026","2005","S","Center for Responsive Politics",""
"N00009608","Rob Simmons (R-Conn)","1892092","5395999","3644045","2005","H","Center for Responsive Politics",""
"N00001758","Chuck Grassley (R-Iowa)","2135053","5125999","3630526","2005","S","Center for Responsive Politics",""
"N00007727","Earl Blumenauer (D-Ore)","1653040","5484993","3569016","2005","H","Center for Responsive Politics",""
"N00025330","Jo Bonner (R-Ala)","1236027","5856999","3546513","2005","H","Center for Responsive Politics",""
"N00006692","Barbara Boxer (D-Calif)","1300010","5726000","3513005","2005","S","Center for Responsive Politics",""
"N00004762","Judy Biggert (R-Ill)","1604078","5309999","3457038","2005","H","Center for Responsive Politics",""
"N00000423","Charles Bass (R-NH)","1844021","4809999","3327010","2005","H","Center for Responsive Politics",""
"N00007068","Mary Bono (R-Calif)","1463154","5148000","3305577","2005","H","Center for Responsive Politics",""
"N00008032","Kenny Hulshof (R-Mo)","961034","5600999","3281016","2005","H","Center for Responsive Politics",""
"N00007422","Ellen O. Tauscher (D-Calif)","1101005","5389999","3245502","2005","H","Center for Responsive Politics",""
"N00024931","Rick Renzi (R-Ariz)","1003005","5444999","3224002","2005","H","Center for Responsive Politics",""
"N00027281","Thelma Drake (R-Va)","1367040","5066998","3217019","2005","H","Center for Responsive Politics",""
"N00000561","Nancy L. Johnson (R-Conn)","975236","5057000","3016118","2005","H","Center for Responsive Politics",""
"N00003389","Mitch McConnell (R-Ky)","1645032","4278999","2962015","2005","S","Center for Responsive Politics",""
"N00024759","Mike D. Rogers (R-Ala)","1727040","4194999","2961019","2005","H","Center for Responsive Politics",""
"N00000751","Bill Pascrell Jr. (D-NJ)","1747039","3985000","2866019","2005","H","Center for Responsive Politics",""
"N00012560","Jon Porter (R-Nev)","1683019","4019999","2851509","2005","H","Center for Responsive Politics",""
"N99999972","Michael Chertoff","1653044","4045000","2849022","2005","E","Center for Responsive Politics",""
"N00009957","George Allen (R-Va)","1828077","3845000","2836538","2005","S","Center for Responsive Politics",""
"N00002610","Nathan Deal (R-Ga)","-2564089","8220900","2828405","2005","H","Center for Responsive Politics",""
"N00005601","Tom Coburn (R-Okla)","1041182","4569000","2805091","2005","S","Center for Responsive Politics",""
"N00006486","Jim Kolbe (R-Ariz)","782181","4807999","2795090","2005","H","Center for Responsive Politics",""
"N00025726","Tom Cole (R-Okla)","1330107","4253000","2791553","2005","H","Center for Responsive Politics",""
"N00001955","Ben Cardin (D-Md)","1541061","4016000","2778530","2005","H","Center for Responsive Politics",""
"N00002167","Virgil H. Goode Jr (R-Va)","1530061","3978000","2754030","2005","H","Center for Responsive Politics",""
"N00000010","Dan Burton (R-Ind)","1765011","3700000","2732505","2005","H","Center for Responsive Politics",""
"N00000179","James P. McGovern (D-Mass)","518006","4929998","2724002","2005","H","Center for Responsive Politics",""
"N00024922","Jeb Hensarling (R-Texas)","1681031","3745000","2713015","2005","H","Center for Responsive Politics",""
"N00025095","John Carter (R-Texas)","585001","4824997","2704999","2005","H","Center for Responsive Politics",""
"N00005645","Ralph M. Hall (D-Texas)","1581012","3766999","2674005","2005","H","Center for Responsive Politics",""
"N00001148","Carolyn McCarthy (D-NY)","668245","4666999","2667622","2005","H","Center for Responsive Politics",""
"N00012508","Tom Carper (D-Del)","1335062","3957999","2646530","2005","S","Center for Responsive Politics",""
"N00029444","Michael O Johanns","1442043","3829999","2636021","2005","E","Center for Responsive Politics",""
"N00005004","James M Talent (R-Mo)","1269097","3945000","2607048","2005","S","Center for Responsive Politics",""
"N99999919","John Paul Stevens","1590016","3480000","2535008","2005","J","Center for Responsive Politics",""
"N00003467","Ed Whitfield (R-Ky)","1252042","3807999","2530020","2005","H","Center for Responsive Politics",""
"N00009635","Jim Marshall (D-Ga)","1497040","3507000","2502020","2005","H","Center for Responsive Politics",""
"N00009724","Jim Langevin (D-RI)","313035","4684992","2499013","2005","H","Center for Responsive Politics",""
"N00026163","Lynn A. Westmoreland (R-Ga)","-132994","5129997","2498501","2005","H","Center for Responsive Politics",""
"N00026748","Mel Martinez (R-Fla)","1254040","3735998","2495019","2005","S","Center for Responsive Politics",""
"N00005395","Mary L. Landrieu (D-La)","1311023","3674996","2493009","2005","S","Center for Responsive Politics",""
"N00008274","Loretta Sanchez (D-Calif)","73011","4769998","2421504","2005","H","Center for Responsive Politics",""
"N00026041","Mike Conaway (R-Texas)","98103","4727998","2413050","2005","H","Center for Responsive Politics",""
"N00001311","Louise M. Slaughter (D-NY)","1493017","3295000","2394008","2005","H","Center for Responsive Politics",""
"N00009082","Wayne Allard (R-Colo)","1295011","3449999","2372505","2005","S","Center for Responsive Politics",""
"N00002656","Jack Kingston (R-Ga)","2112878","2597874","2355376","2005","H","Center for Responsive Politics",""
"N00006561","Tom Udall (D-NM)","1405036","3300000","2352518","2005","H","Center for Responsive Politics",""
"N99999984","Elaine L. Chao","1308018","3344999","2326508","2005","E","Center for Responsive Politics",""
"N00007479","Zoe Lofgren (D-Calif)","889151","3763000","2326075","2005","H","Center for Responsive Politics",""
"N00007312","Sam Farr (D-Calif)","1395027","3175000","2285013","2005","H","Center for Responsive Politics",""
"N00007335","Anna Eshoo (D-Calif)","1418012","2946000","2182006","2005","H","Center for Responsive Politics",""
"N00026786","Bobby Jindal (R-La)","1183049","3170000","2176524","2005","H","Center for Responsive Politics",""
"N00009869","Orrin G. Hatch (R-Utah)","1064070","3219000","2141535","2005","S","Center for Responsive Politics",""
"N00006983","Duncan Hunter (R-Calif)","1189012","3075998","2132505","2005","H","Center for Responsive Politics",""
"N99999990","Condoleezza Rice","1305023","2900000","2102511","2005","E","Center for Responsive Politics",""
"N00005906","Ron Paul (R-Texas)","1162037","3032000","2097018","2005","H","Center for Responsive Politics",""
"N00001579","Allyson Schwartz (D-Pa)","1203033","2970000","2086516","2005","H","Center for Responsive Politics",""
"N00000860","Rush Holt (D-NJ)","1104015","3060999","2082507","2005","H","Center for Responsive Politics",""
"N00012890","Timothy V. Johnson (R-Ill)","1184035","2961000","2072517","2005","H","Center for Responsive Politics",""
"N00009604","Susan A. Davis (D-Calif)","1049055","3038999","2044027","2005","H","Center for Responsive Politics",""
"N00003062","Jeff Sessions (R-Ala)","977069","3007000","1992034","2005","S","Center for Responsive Politics",""
"N00006690","Maxine Waters (D-Calif)","-2827974","6770999","1971512","2005","H","Center for Responsive Politics",""
"N00025482","Dutch Ruppersberger (D-Md)","1132021","2730000","1931010","2005","H","Center for Responsive Politics",""
"N00002260","David Price (D-NC)","940069","2900000","1920034","2005","H","Center for Responsive Politics",""
"N00027459","Doris Matsui (D-Calif)","1204009","2560000","1882004","2005","H","Center for Responsive Politics",""
"N00003950","Sander Levin (D-Mich)","949013","2809999","1879506","2005","H","Center for Responsive Politics",""
"N00027523","Albio Sires (D-NJ)","1075008","2649999","1862503","2005","H","Center for Responsive Politics",""
"N99999921","Antonin Scalia","1115017","2595000","1855008","2005","J","Center for Responsive Politics",""
"N00001691","Carl Levin (D-Mich)","1831976","1831976","1831976","2005","S","Center for Responsive Politics",""
"N00007997","Ted Stevens (R-Alaska)","1103025","2549000","1826012","2005","S","Center for Responsive Politics",""
"N00007419","Mike Thompson (D-Calif)","831031","2814999","1823015","2005","H","Center for Responsive Politics",""
"N00009638","Barack Obama (D-Ill)","1100008","2500000","1800004","2005","S","Center for Responsive Politics",""
"N00004357","Paul Ryan (R-Wis)","705101","2850000","1777550","2005","H","Center for Responsive Politics",""
"N00001762","Daniel R Inouye (D-Hawaii)","1145006","2401000","1773003","2005","S","Center for Responsive Politics",""
"N00006546","Heather Wilson (R-NM)","483345","3034307","1758826","2005","H","Center for Responsive Politics",""
"N00004613","Kent Conrad (D-ND)","939039","2566999","1753019","2005","S","Center for Responsive Politics",""
"N00008051","Mark Udall (D-Colo)","678110","2799000","1738555","2005","H","Center for Responsive Politics",""
"N00003583","George V. Voinovich (R-Ohio)","809057","2661000","1735028","2005","S","Center for Responsive Politics",""
"N00009659","David Vitter (R-La)","775072","2686000","1730536","2005","S","Center for Responsive Politics",""
"N00002247","Howard Coble (R-NC)","1017725","2412684","1715204","2005","H","Center for Responsive Politics",""
"N00003042","Bud Cramer (D-Ala)","1294342","2129337","1711839","2005","H","Center for Responsive Politics",""
"N99999965","R. David Paullison","1431007","1965001","1698004","2005","E","Center for Responsive Politics",""
"N00025219","Michael Burgess (R-Texas)","811054","2578999","1695026","2005","H","Center for Responsive Politics",""
"N00004045","Joe Knollenberg (R-Mich)","1373785","2001779","1687782","2005","H","Center for Responsive Politics",""
"N00024866","Madeleine Z. Bordallo (D-Guam)","865006","2499999","1682502","2005","H","Center for Responsive Politics",""
"N00003329","Trent Lott (R-Miss)","1181044","2175019","1678031","2005","S","Center for Responsive Politics",""
"N00007231","Elton Gallegly (R-Calif)","909014","2409999","1659506","2005","H","Center for Responsive Politics",""
"N00005178","Christopher S. 'Kit' Bond (R-Mo)","882031","2372000","1627015","2005","S","Center for Responsive Politics",""
"N00007653","Daniel K. Akaka (D-Hawaii)","1046007","2168000","1607003","2005","S","Center for Responsive Politics",""
"N00006246","Craig Thomas (R-Wyo)","904030","2287000","1595515","2005","S","Center for Responsive Politics",""
"N00001692","Eleanor Holmes Norton (D-DC)","843034","2272000","1557517","2005","H","Center for Responsive Politics",""
"N99999968","Ben S. Bernanke","953015","2120000","1536507","2005","E","Center for Responsive Politics",""
"N00009154","Bob Goodlatte (R-Va)","778044","2197000","1487522","2005","H","Center for Responsive Politics",""
"N00026840","Charles J. Melancon (D-La)","402084","2554998","1478541","2005","H","Center for Responsive Politics",""
"N00003328","Thad Cochran (R-Miss)","612052","2342999","1477525","2005","S","Center for Responsive Politics",""
"N99999963","Susan Schwab","776025","2114999","1445512","2005","E","Center for Responsive Politics",""
"N00004745","Jerry Weller (R-Ill)","590013","2299998","1445005","2005","H","Center for Responsive Politics",""
"N00024777","Ginny Brown-Waite (R-Fla)","402072","2485999","1444035","2005","H","Center for Responsive Politics",""
"N00006263","Mike Simpson (R-Idaho)","1142644","1732638","1437641","2005","H","Center for Responsive Politics",""
"N00005285","Pat Roberts (R-Kan)","476067","2382999","1429533","2005","S","Center for Responsive Politics",""
"N00006619","John Ensign (R-Nev)","638174","2187166","1412670","2005","S","Center for Responsive Politics",""
"N99999979","Alphonso Jackson","841015","1965000","1403007","2005","E","Center for Responsive Politics",""
"N00013770","Bill Shuster (R-Pa)","1078745","1725712","1402228","2005","H","Center for Responsive Politics",""
"N00002328","Melvin L. Watt (D-NC)","715053","2055000","1385026","2005","H","Center for Responsive Politics",""
"N00008799","Kay Granger (R-Texas)","419017","2319997","1369507","2005","H","Center for Responsive Politics",""
"N99999980","Joshua B. Bolten","607011","2129999","1368505","2005","E","Center for Responsive Politics",""
"N00000267","Michael E. Capuano (D-Mass)","505033","2146996","1326014","2005","H","Center for Responsive Politics",""
"N00000616","Joe Lieberman (I-Conn)","508066","2050000","1279033","2005","S","Center for Responsive Politics",""
"N00004981","Dick Durbin (D-Ill)","476041","2048998","1262519","2005","S","Center for Responsive Politics",""
"N00013846","Jeff Miller (R-Fla)","410754","2110717","1260735","2005","H","Center for Responsive Politics",""
"N00000048","Joel Hefley (R-Colo)","765004","1749999","1257501","2005","H","Center for Responsive Politics",""
"N00008091","Spencer Bachus (R-Ala)","637534","1864514","1251024","2005","H","Center for Responsive Politics",""
"N00026341","Jim Costa (D-Calif)","732008","1680999","1206503","2005","H","Center for Responsive Politics",""
"N99999926","Samuel A. Alito","665019","1740000","1202509","2005","J","Center for Responsive Politics",""
"N00004874","Luis V. Gutierrez (D-Ill)","195008","2199998","1197503","2005","H","Center for Responsive Politics",""
"N00009571","Mike Ross (D-Ark)","674015","1684999","1179507","2005","H","Center for Responsive Politics",""
"N00003651","Ralph Regula (R-Ohio)","665006","1684998","1175002","2005","H","Center for Responsive Politics",""
"N00007087","Jerry Lewis (R-Calif)","758403","1493396","1125899","2005","H","Center for Responsive Politics",""
"N00003264","Lincoln Davis (D-Tenn)","750002","1500000","1125001","2005","H","Center for Responsive Politics",""
"N00006897","Brad Sherman (D-Calif)","716012","1516000","1116006","2005","H","Center for Responsive Politics",""
"N00007936","Brian Baird (D-Wash)","-88965","2291998","1101516","2005","H","Center for Responsive Politics",""
"N00004166","Vernon J. Ehlers (R-Mich)","611020","1590000","1100510","2005","H","Center for Responsive Politics",""
"N00006267","Mike Crapo (R-Idaho)","229054","1936999","1083026","2005","S","Center for Responsive Politics",""
"N00002982","Michael Bilirakis (R-Fla)","152047","2004995","1078521","2005","H","Center for Responsive Politics",""
"N00002045","Tom Davis (R-Va)","550031","1600000","1075015","2005","H","Center for Responsive Politics",""
"N00027239","Daniel Lipinski (D-Ill)","500045","1625000","1062522","2005","H","Center for Responsive Politics",""
"N00013873","John Boozman (R-Ark)","598010","1515998","1057004","2005","H","Center for Responsive Politics",""
"N00009585","Adam Schiff (D-Calif)","461023","1640999","1051011","2005","H","Center for Responsive Politics",""
"N00006515","Pete V. Domenici (R-NM)","566021","1516000","1041010","2005","S","Center for Responsive Politics",""
"N00008092","Blanche Lincoln (D-Ark)","571015","1465000","1018007","2005","S","Center for Responsive Politics",""
"N00000851","Frank A. LoBiondo (R-NJ)","568010","1445000","1006505","2005","H","Center for Responsive Politics",""
"N00024851","Tom Feeney (R-Fla)","370023","1612998","991510","2005","H","Center for Responsive Politics",""
