"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00031988","Jon Runyan (R-NJ)","4975047","15820999","10398023","2012","H","Center for Responsive Politics",""
"N00026043","Randy Neugebauer (R-Texas)","5812079","14657998","10235038","2012","H","Center for Responsive Politics",""
"N00003132","Jim Cooper (D-Tenn)","8495313","11941274","10218293","2012","H","Center for Responsive Politics",""
"N00030608","Michael F. Bennet (D-Colo)","4259031","15310000","9784515","2012","S","Center for Responsive Politics",""
"N00031681","David McKinley (R-WVa)","4581085","14780997","9681041","2012","H","Center for Responsive Politics",""
"N00013131","Eric Cantor (R-Va)","4438113","14251999","9345056","2012","H","Center for Responsive Politics",""
"N00031545","Bill Flores (R-Texas)","8189270","9655257","8922263","2012","H","Center for Responsive Politics",""
"N00029016","Al Franken (D-Minn)","4320055","12806000","8563027","2012","S","Center for Responsive Politics",""
"N00031503","Jeff Landry (R-La)","3476017","13369997","8423007","2012","H","Center for Responsive Politics",""
"N00031005","Vicky Hartzler (R-Mo)","2197027","14189995","8193511","2012","H","Center for Responsive Politics",""
"N00030856","John Garamendi (D-Calif)","2934018","13415997","8175007","2012","H","Center for Responsive Politics",""
"N00026160","Tom Price (R-Ga)","5516251","10666235","8091243","2012","H","Center for Responsive Politics",""
"N00006932","David Dreier (R-Calif)","4716027","11264999","7990513","2012","H","Center for Responsive Politics",""
"N00033540","Beto O'Rourke (D-Texas)","-1142926","16629999","7743536","2012","H","Center for Responsive Politics",""
"N00007584","Wally Herger (R-Calif)","2966011","12165000","7565505","2012","H","Center for Responsive Politics",""
"N99999948","Steven Chu","4481047","10115000","7298023","2012","E","Center for Responsive Politics",""
"N00007724","Ron Wyden (D-Ore)","5857046","8731004","7294025","2012","S","Center for Responsive Politics",""
"N00005675","Kay Bailey Hutchison (R-Texas)","4211099","10217000","7214049","2012","S","Center for Responsive Politics",""
"N00031253","Keith J. Rothfus (R-Pa)","4603055","9772000","7187527","2012","H","Center for Responsive Politics",""
"N00031820","Chris Coons (D-Del)","4554493","9753484","7153988","2012","S","Center for Responsive Politics",""
"N00003062","Jeff Sessions (R-Ala)","3399062","10761000","7080031","2012","S","Center for Responsive Politics",""
"N00000423","Charles Bass (R-NH)","3474035","10586000","7030017","2012","H","Center for Responsive Politics",""
"N00033492","Elizabeth Warren (D-Mass)","3820028","10161000","6990514","2012","S","Center for Responsive Politics",""
"N00007727","Earl Blumenauer (D-Ore)","2827036","10790994","6809015","2012","H","Center for Responsive Politics",""
"N00025330","Jo Bonner (R-Ala)","2137025","11435995","6786510","2012","H","Center for Responsive Politics",""
"N00027533","Sheldon Whitehouse (D-RI)","3088206","9849999","6469102","2012","S","Center for Responsive Politics",""
"N00002793","John L. Mica (R-Fla)","3251011","9616000","6433505","2012","H","Center for Responsive Politics",""
"N00032601","Robert L. Turner (R-NY)","6305851","6504848","6405349","2012","H","Center for Responsive Politics",""
"N00009920","Richard C. Shelby (R-Ala)","4962044","7830003","6396023","2012","S","Center for Responsive Politics",""
"N00027509","Scott Tipton (R-Colo)","2864070","9885000","6374535","2012","H","Center for Responsive Politics",""
"N00027655","Heath Shuler (D-NC)","1777029","10557997","6167513","2012","H","Center for Responsive Politics",""
"N00033399","George Holding (R-NC)","3177058","9064998","6121028","2012","H","Center for Responsive Politics",""
"N00033474","Suzanne Bonamici (D-Ore)","2854030","9260000","6057015","2012","H","Center for Responsive Politics",""
"N99999899","Sylvia Burwell","3512079","8554999","6033539","2012","E","Center for Responsive Politics",""
"N99999915","Sonia Sotomayor","1670009","10329999","6000004","2012","J","Center for Responsive Politics",""
"N00029070","Jim Himes (D-Conn)","2688051","9246000","5967025","2012","H","Center for Responsive Politics",""
"N00033410","Markwayne Mullin (R-Okla)","2819030","9063000","5941015","2012","H","Center for Responsive Politics",""
"N00026166","Virginia Foxx (R-NC)","2711031","9065000","5888015","2012","H","Center for Responsive Politics",""
"N00033106","Ann L. Wagner (R-Mo)","3339123","8406999","5873061","2012","H","Center for Responsive Politics",""
"N00034884","William Enyart (D-Ill)","3133130","8449000","5791065","2012","H","Center for Responsive Politics",""
"N00004227","Tom Latham (R-Iowa)","2821724","8656715","5739219","2012","H","Center for Responsive Politics",""
"N00005906","Ron Paul (R)","2376037","9092999","5734518","2012","H","Center for Responsive Politics",""
"N00031557","Dennis Heck (D-Wash)","3519064","7935000","5727032","2012","H","Center for Responsive Politics",""
"N00006236","John A. Barrasso (R-Wyo)","2698016","8649000","5673508","2012","S","Center for Responsive Politics",""
"N00005582","James M. Inhofe (R-Okla)","3897689","7374643","5636166","2012","S","Center for Responsive Politics",""
"N00004645","Denny Rehberg (R-Mont)","-1330988","12459999","5564505","2012","H","Center for Responsive Politics",""
"N00002782","Cliff Stearns (R-Fla)","1978029","9007996","5493012","2012","H","Center for Responsive Politics",""
"N00027526","Jean Schmidt (R-Ohio)","1884056","9046997","5465526","2012","H","Center for Responsive Politics",""
"N00026041","Mike Conaway (R-Texas)","2838116","8072999","5455557","2012","H","Center for Responsive Politics",""
"N00004357","Paul Ryan (R-Wis)","2206097","8605000","5405548","2012","H","Center for Responsive Politics",""
"N00030191","Dina Titus (D-Nev)","2255077","8507000","5381038","2012","H","Center for Responsive Politics",""
"N00001955","Ben Cardin (D-Md)","3164075","7388000","5276037","2012","S","Center for Responsive Politics",""
"N00001783","John D. Dingell (D-Mich)","2883108","7596000","5239554","2012","H","Center for Responsive Politics",""
"N00032838","Joe Manchin (D-WVa)","3118070","7267000","5192535","2012","S","Center for Responsive Politics",""
"N00024866","Madeleine Z. Bordallo (D-Guam)","2145008","8149999","5147503","2012","H","Center for Responsive Politics",""
"N00030717","Ami Bera (D-Calif)","2147078","8109993","5128535","2012","H","Center for Responsive Politics",""
"N00000515","Peter Welch (D-Vt)","2897097","7331000","5114048","2012","H","Center for Responsive Politics",""
"N00002017","Roscoe G. Bartlett (R-Md)","2282016","7930000","5106008","2012","H","Center for Responsive Politics",""
"N00024760","Phil Gingrey (R-Ga)","2458035","7664995","5061515","2012","H","Center for Responsive Politics",""
"N00024790","Jeanne Shaheen (D-NH)","2371070","7701041","5036055","2012","S","Center for Responsive Politics",""
"N00033832","Tom Rice (R-SC)","-14448974","24489992","5020509","2012","H","Center for Responsive Politics",""
"N99999922","John G. Roberts","2805033","6635000","4720016","2012","J","Center for Responsive Politics",""
"N00003845","Dan Coats (R-Ind)","2892037","6455000","4673518","2012","S","Center for Responsive Politics",""
"N00029444","Mike Johanns (R-Neb)","3186034","6043001","4614517","2012","S","Center for Responsive Politics",""
"N00028058","James Webb (D-Va)","1788191","7371998","4580094","2012","S","Center for Responsive Politics",""
"N00029026","Niki Tsongas (D-Mass)","1225045","7874998","4550021","2012","H","Center for Responsive Politics",""
"N00026686","Al Green (D-Texas)","1615012","7399999","4507505","2012","H","Center for Responsive Politics",""
"N00030071","Kurt Schrader (D-Ore)","2470117","6531000","4500558","2012","H","Center for Responsive Politics",""
"N00005301","Chuck Hagel","2865015","6100000","4482507","2012","E","Center for Responsive Politics",""
"N00001811","Lamar Smith (R-Texas)","2450109","6450000","4450054","2012","H","Center for Responsive Politics",""
"N00000781","Frank Pallone Jr (D-NJ)","2164168","6669999","4417083","2012","H","Center for Responsive Politics",""
"N00032457","Austin Scott (R-Ga)","2187788","6631724","4409756","2012","H","Center for Responsive Politics",""
"N00034349","Filemon Vela (D-Texas)","-1303981","10066001","4381010","2012","H","Center for Responsive Politics",""
"N00009922","Harry Reid (D-Nev)","2565061","6178999","4372030","2012","S","Center for Responsive Politics",""
"N00009638","Barack Obama (D)","1852013","6880000","4366006","2012","E","Center for Responsive Politics",""
"N00001148","Carolyn McCarthy (D-NY)","1394099","7238999","4316549","2012","H","Center for Responsive Politics",""
"N00003225","Steve Cohen (D-Tenn)","2215122","6376000","4295561","2012","H","Center for Responsive Politics",""
"N99999926","Samuel A. Alito","2305055","6235000","4270027","2012","J","Center for Responsive Politics",""
"N00035007","David P Joyce (R-Ohio)","2305115","6225000","4265057","2012","H","Center for Responsive Politics",""
"N00028463","Phil Roe (R-Tenn)","3653367","4815356","4234361","2012","H","Center for Responsive Politics",""
"N00033495","Susan Brooks (R-Ind)","1587045","6856000","4221522","2012","H","Center for Responsive Politics",""
"N00012508","Tom Carper (D-Del)","2099140","6316000","4207570","2012","S","Center for Responsive Politics",""
"N00031672","Blake Farenthold (R-Texas)","2309094","6096999","4203046","2012","H","Center for Responsive Politics",""
"N00025726","Tom Cole (R-Okla)","2335067","5901000","4118033","2012","H","Center for Responsive Politics",""
"N00034017","Trey Radel (R-Fla)","1707224","6432000","4069612","2012","H","Center for Responsive Politics",""
"N00031103","Robert Dold (R-Ill)","1531008","6504996","4018002","2012","H","Center for Responsive Politics",""
"N00031782","Tim Scott (R-SC)","1552014","6457999","4005006","2012","S","Center for Responsive Politics",""
"N00003675","John Boehner (R-Ohio)","1914122","5935000","3924561","2012","H","Center for Responsive Politics",""
"N00033217","Elizabeth Esty (D-Conn)","2187079","5660000","3923539","2012","H","Center for Responsive Politics",""
"N00007099","Ken Calvert (R-Calif)","-1899989","9699994","3900002","2012","H","Center for Responsive Politics",""
"N00031412","Mick Mulvaney (R-SC)","1801074","5892998","3847036","2012","H","Center for Responsive Politics",""
"N00026341","Jim Costa (D-Calif)","1133009","6544998","3839003","2012","H","Center for Responsive Politics",""
"N00030026","Blaine Luetkemeyer (R-Mo)","1501006","6115000","3808003","2012","H","Center for Responsive Politics",""
"N00007836","Maria Cantwell (D-Wash)","1423012","6119999","3771505","2012","S","Center for Responsive Politics",""
"N00003473","Hal Rogers (R-Ky)","1695742","5829737","3762739","2012","H","Center for Responsive Politics",""
"N00026080","John Barrow (D-Ga)","1501004","6016000","3758502","2012","H","Center for Responsive Politics",""
"N00009926","Bill Nelson (D-Fla)","1465005","6050000","3757502","2012","S","Center for Responsive Politics",""
"N00007397","Pete Stark (D-Calif)","-19215978","26425998","3605010","2012","H","Center for Responsive Politics",""
"N00013873","John Boozman (R-Ark)","800013","6327999","3564006","2012","S","Center for Responsive Politics",""
"N00013323","Sam Graves (R-Mo)","1232010","5895998","3564004","2012","H","Center for Responsive Politics",""
"N00033782","Heidi Heitkamp (D-ND)","1971074","5094000","3532537","2012","S","Center for Responsive Politics",""
"N00030968","Reid Ribble (R-Wis)","777019","6279999","3528509","2012","H","Center for Responsive Politics",""
"N00034982","David A. Curson (D-Mich)","1198037","5801000","3499518","2012","H","Center for Responsive Politics",""
"N00000143","John W. Olver (D-Mass)","2098029","4871000","3484514","2012","H","Center for Responsive Politics",""
"N00033085","Ted Cruz (R-Texas)","1529049","5409998","3469523","2012","S","Center for Responsive Politics",""
"N00005195","Roy Blunt (R-Mo)","795023","6124998","3460010","2012","S","Center for Responsive Politics",""
"N00033987","Doug LaMalfa (R-Calif)","1282007","5631000","3456503","2012","H","Center for Responsive Politics",""
"N00003467","Ed Whitfield (R-Ky)","1921052","4764999","3343025","2012","H","Center for Responsive Politics",""
"N00004613","Kent Conrad (D-ND)","2080031","4601000","3340515","2012","S","Center for Responsive Politics",""
"N00006692","Barbara Boxer (D-Calif)","1182007","5481000","3331503","2012","S","Center for Responsive Politics",""
"N00027522","Dean Heller (R-Nev)","2865961","3683950","3274955","2012","S","Center for Responsive Politics",""
"N00005601","Tom Coburn (R-Okla)","1268180","5152000","3210090","2012","S","Center for Responsive Politics",""
"N00000179","James P. McGovern (D-Mass)","1107010","5305000","3206005","2012","H","Center for Responsive Politics",""
"N00033091","Patrick E. Murphy (D-Fla)","1034022","5336000","3185011","2012","H","Center for Responsive Politics",""
"N00033055","Kathleen Hochul (D-NY)","1055014","5300000","3177507","2012","H","Center for Responsive Politics",""
"N00002221","Richard Burr (R-NC)","2293365","4021356","3157360","2012","S","Center for Responsive Politics",""
"N00006460","David Schweikert (R-Ariz)","704016","5594997","3149506","2012","H","Center for Responsive Politics",""
"N00001758","Chuck Grassley (R-Iowa)","1638076","4647000","3142538","2012","S","Center for Responsive Politics",""
"N99999921","Antonin Scalia","1865026","4270000","3067513","2012","J","Center for Responsive Politics",""
"N00001579","Allyson Schwartz (D-Pa)","1718050","4371000","3044525","2012","H","Center for Responsive Politics",""
"N00002260","David Price (D-NC)","1599079","4461000","3030039","2012","H","Center for Responsive Politics",""
"N00001489","Pat Toomey (R-Pa)","1726054","4292000","3009027","2012","S","Center for Responsive Politics",""
"N00008274","Loretta Sanchez (D-Calif)","453005","5529997","2991501","2012","H","Center for Responsive Politics",""
"N00000751","Bill Pascrell Jr (D-NJ)","1794039","4188000","2991019","2012","H","Center for Responsive Politics",""
"N00003950","Sander Levin (D-Mich)","2882092","3067090","2974591","2012","H","Center for Responsive Politics",""
"N00030645","Dennis Ross (R-Fla)","-3097996","8999997","2951000","2012","H","Center for Responsive Politics",""
"N00000898","Leonard Lance (R-NJ)","1862017","4031000","2946508","2012","H","Center for Responsive Politics",""
"N00008619","Steven R. Rothman (D-NJ)","1676039","4216000","2946019","2012","H","Center for Responsive Politics",""
"N00004762","Judy Biggert (R-Ill)","1240074","4525999","2883036","2012","H","Center for Responsive Politics",""
"N00006561","Tom Udall (D-NM)","1674044","4088000","2881022","2012","S","Center for Responsive Politics",""
"N00029277","Gary Peters (D-Mich)","1091163","4669000","2880081","2012","H","Center for Responsive Politics",""
"N00000491","Susan Collins (R-Maine)","1181156","4567000","2874078","2012","S","Center for Responsive Politics",""
"N00009869","Orrin G. Hatch (R-Utah)","1474070","4234000","2854035","2012","S","Center for Responsive Politics",""
"N00034041","Thomas Massie (R-Ky)","752003","4929999","2841001","2012","H","Center for Responsive Politics",""
"N00009888","Lamar Alexander (R-Tenn)","-9829946","15417995","2794024","2012","S","Center for Responsive Politics",""
"N00013799","Randy Forbes (R-Va)","-78987","5664995","2793004","2012","H","Center for Responsive Politics",""
"N00007690","Greg Walden (R-Ore)","1682030","3880000","2781015","2012","H","Center for Responsive Politics",""
"N00001311","Louise M. Slaughter (D-NY)","1749020","3810000","2779510","2012","H","Center for Responsive Politics",""
"N00002198","Nick Rahall (D-WVa)","2220593","3331582","2776087","2012","H","Center for Responsive Politics",""
"N00030676","Billy Long (R-Mo)","1073039","4363997","2718518","2012","H","Center for Responsive Politics",""
"N00029147","Andy Harris (R-Md)","1476052","3916000","2696026","2012","H","Center for Responsive Politics",""
"N00029168","Pedro Pierluisi (D-PR)","551003","4840993","2695998","2012","H","Center for Responsive Politics",""
"N00002247","Howard Coble (R-NC)","1711134","3664096","2687615","2012","H","Center for Responsive Politics",""
"N99999912","Leon E Panetta","1393034","3919999","2656516","2012","E","Center for Responsive Politics",""
"N00000860","Rush Holt (D-NJ)","1113020","4194998","2654009","2012","H","Center for Responsive Politics",""
"N00033904","Joyce Beatty (D-Ohio)","1605033","3678000","2641516","2012","H","Center for Responsive Politics",""
"N00003328","Thad Cochran (R-Miss)","1392070","3875000","2633535","2012","S","Center for Responsive Politics",""
"N00006263","Mike Simpson (R-Idaho)","2014792","3127784","2571288","2012","H","Center for Responsive Politics",""
"N00028139","Mazie K. Hirono (D-Hawaii)","1448047","3658999","2553523","2012","S","Center for Responsive Politics",""
"N00008094","Howard L. Berman (D-Calif)","2452479","2637477","2544978","2012","H","Center for Responsive Politics",""
"N00030815","Chuck Fleischmann (R-Tenn)","1996004","3059996","2528000","2012","H","Center for Responsive Politics",""
"N00024759","Mike D. Rogers (R-Ala)","1571022","3465000","2518011","2012","H","Center for Responsive Politics",""
"N00007312","Sam Farr (D-Calif)","1504033","3435000","2469516","2012","H","Center for Responsive Politics",""
"N00004874","Luis V. Gutierrez (D-Ill)","1147099","3781000","2464049","2012","H","Center for Responsive Politics",""
"N00002893","Lois J. Frankel (D-Fla)","666274","4256000","2461137","2012","H","Center for Responsive Politics",""
"N00002656","Jack Kingston (R-Ga)","1927417","2940407","2433912","2012","H","Center for Responsive Politics",""
"N00003028","Robert B. Aderholt (R-Ala)","-472981","5330998","2429008","2012","H","Center for Responsive Politics",""
"N00033310","Brad Wenstrup (R-Ohio)","1411042","3416000","2413521","2012","H","Center for Responsive Politics",""
"N00027514","Kathy Castor (D-Fla)","1369046","3438000","2403523","2012","H","Center for Responsive Politics",""
"N00012739","Ander Crenshaw (R-Fla)","1497013","3280000","2388506","2012","H","Center for Responsive Politics",""
"N00030600","Judy Chu (D-Calif)","1175040","3599999","2387519","2012","H","Center for Responsive Politics",""
"N00027239","Daniel Lipinski (D-Ill)","1280053","3425000","2352526","2012","H","Center for Responsive Politics",""
"N00009154","Bob Goodlatte (R-Va)","1366041","3241000","2303520","2012","H","Center for Responsive Politics",""
"N00025881","Colleen Hanabusa (D-Hawaii)","1444017","3111000","2277508","2012","H","Center for Responsive Politics",""
"N00012233","Robert E. Latta (R-Ohio)","1280040","3250000","2265020","2012","H","Center for Responsive Politics",""
"N00031934","Dan Benishek (R-Mich)","1217057","3281000","2249028","2012","H","Center for Responsive Politics",""
"N00007419","Mike Thompson (D-Calif)","1161012","3314999","2238005","2012","H","Center for Responsive Politics",""
"N00026481","Dan Boren (D-Okla)","1110036","3285998","2198017","2012","H","Center for Responsive Politics",""
"N00034547","Grace Meng (D-NY)","981046","3247998","2114522","2012","H","Center for Responsive Politics",""
"N00005645","Ralph M. Hall (R-Texas)","1200006","2984998","2092502","2012","H","Center for Responsive Politics",""
"N00025495","Lou Barletta (R-Pa)","751091","3415998","2083544","2012","H","Center for Responsive Politics",""
"N00007335","Anna Eshoo (D-Calif)","1281011","2866000","2073505","2012","H","Center for Responsive Politics",""
"N00009724","Jim Langevin (D-RI)","693030","3359997","2026513","2012","H","Center for Responsive Politics",""
"N00009604","Susan A. Davis (D-Calif)","853049","3194999","2024024","2012","H","Center for Responsive Politics",""
"N00030875","Ann Mclane Kuster (D-NH)","1699083","2240076","1969579","2012","H","Center for Responsive Politics",""
"N00000616","Joe Lieberman (D-Conn)","952072","2982000","1967036","2012","S","Center for Responsive Politics",""
"N00031623","Chip Cravaack (R-Minn)","1206020","2717000","1961510","2012","H","Center for Responsive Politics",""
"N00024922","Jeb Hensarling (R-Texas)","1159033","2735000","1947016","2012","H","Center for Responsive Politics",""
"N00006134","Diana DeGette (D-Colo)","837026","2964998","1901012","2012","H","Center for Responsive Politics",""
"N00001692","Eleanor Holmes Norton (D-DC)","1017042","2756000","1886521","2012","H","Center for Responsive Politics",""
"N00031011","Bill Owens (D-NY)","1182009","2480000","1831004","2012","H","Center for Responsive Politics",""
"N00029285","Pete Olson (R-Texas)","1023034","2620000","1821517","2012","H","Center for Responsive Politics",""
"N00000964","Charles B. Rangel (D-NY)","1128015","2495000","1811507","2012","H","Center for Responsive Politics",""
"N00009753","Jim Matheson (D-Utah)","1006027","2590000","1798013","2012","H","Center for Responsive Politics",""
"N00005395","Mary L. Landrieu (D-La)","894018","2695997","1795007","2012","S","Center for Responsive Politics",""
"N00008051","Mark Udall (D-Colo)","887057","2682000","1784528","2012","S","Center for Responsive Politics",""
"N00025482","Dutch Ruppersberger (D-Md)","1019022","2544999","1782010","2012","H","Center for Responsive Politics",""
"N00029891","Gerry Connolly (D-Va)","490048","3039994","1765021","2012","H","Center for Responsive Politics",""
"N00009774","Xavier Becerra (D-Calif)","705062","2800998","1753030","2012","H","Center for Responsive Politics",""
"N00033220","Ted Yoho (R-Fla)","970359","2503347","1736853","2012","H","Center for Responsive Politics",""
"N00031933","Bill Keating (D-Mass)","875049","2556999","1716024","2012","H","Center for Responsive Politics",""
"N00007479","Zoe Lofgren (D-Calif)","856047","2565000","1710523","2012","H","Center for Responsive Politics",""
"N00005285","Pat Roberts (R-Kan)","850029","2540999","1695514","2012","S","Center for Responsive Politics",""
"N00006981","Brian P. Bilbray (R-Calif)","1547592","1842584","1695088","2012","H","Center for Responsive Politics",""
"N00033274","Alan Lowenthal (D-Calif)","816008","2571951","1693979","2012","H","Center for Responsive Politics",""
"N00024874","Dennis Cardoza (D-Calif)","741021","2625998","1683509","2012","H","Center for Responsive Politics",""
"N00001691","Carl Levin (D-Mich)","1027014","2331000","1679007","2012","S","Center for Responsive Politics",""
"N00027035","G. K. Butterfield (D-NC)","-20967","3340988","1660010","2012","H","Center for Responsive Politics",""
"N00005681","Pete Sessions (R-Texas)","735060","2561999","1648529","2012","H","Center for Responsive Politics",""
"N00001619","Robert A. Brady (D-Pa)","1080007","2201000","1640503","2012","H","Center for Responsive Politics",""
"N00009659","David Vitter (R-La)","830055","2436000","1633027","2012","S","Center for Responsive Politics",""
