"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00029303","Jeff Merkley (D-Ore)","560028","2850996","1705512","2010","S","Center for Responsive Politics",""
"N00001692","Eleanor Holmes Norton (D-DC)","898043","2497000","1697521","2010","H","Center for Responsive Politics",""
"N00001691","Carl Levin (D-Mich)","1029016","2360000","1694508","2010","S","Center for Responsive Politics",""
"N99999968","Ben Bernanke","1065011","2275000","1670005","2010","E","Center for Responsive Politics",""
"N00026050","Lisa Murkowski (I-Alaska)","897040","2441000","1669020","2010","S","Center for Responsive Politics",""
"N00000581","Chris Dodd (D-Conn)","862019","2467999","1665009","2010","S","Center for Responsive Politics",""
"N00009659","David Vitter (R-La)","801061","2480000","1640530","2010","S","Center for Responsive Politics",""
"N00001619","Robert A. Brady (D-Pa)","1080007","2201000","1640503","2010","H","Center for Responsive Politics",""
"N00012890","Timothy V. Johnson (R-Ill)","942030","2330000","1636015","2010","H","Center for Responsive Politics",""
"N00007231","Elton Gallegly (R-Calif)","262021","3004997","1633509","2010","H","Center for Responsive Politics",""
"N00000812","John H. Adler (D-NJ)","762071","2471000","1616535","2010","H","Center for Responsive Politics",""
"N00009774","Xavier Becerra (D-Calif)","611059","2565998","1588528","2010","H","Center for Responsive Politics",""
"N00002221","Richard Burr (R-NC)","981085","2187075","1584080","2010","S","Center for Responsive Politics",""
"N00026840","Charles Melancon (D-La)","824047","2337000","1580523","2010","H","Center for Responsive Politics",""
"N00007479","Zoe Lofgren (D-Calif)","796036","2315000","1555518","2010","H","Center for Responsive Politics",""
"N00031174","Scott P. Brown (R-Mass)","835106","2250082","1542594","2010","S","Center for Responsive Politics",""
"N00004166","Vernon J. Ehlers (R-Mich)","909021","2161000","1535010","2010","H","Center for Responsive Politics",""
"N00003437","Jim Bunning (R-Ky)","965004","2099999","1532501","2010","S","Center for Responsive Politics",""
"N00000860","Rush Holt (D-NJ)","146014","2915997","1531005","2010","H","Center for Responsive Politics",""
"N00002171","Rick Boucher (D-Va)","905020","2151000","1528010","2010","H","Center for Responsive Politics",""
"N99999943","Lisa P. Jackson","829035","2210000","1519517","2010","E","Center for Responsive Politics",""
"N00000270","Edward J. Markey (D-Mass)","868025","2121000","1494512","2010","H","Center for Responsive Politics",""
"N00024773","Stephanie Herseth Sandlin (D-SD)","799012","2144998","1472005","2010","H","Center for Responsive Politics",""
"N00027459","Doris O. Matsui (D-Calif)","824021","2110000","1467010","2010","H","Center for Responsive Politics",""
"N00008051","Mark Udall (D-Colo)","685048","2126000","1405524","2010","S","Center for Responsive Politics",""
"N00029285","Pete Olson (R-Texas)","709034","2085000","1397017","2010","H","Center for Responsive Politics",""
"N00031623","Chip Cravaack (R-Minn)","843018","1945000","1394009","2010","H","Center for Responsive Politics",""
"N00025495","Louis J. Barletta (R-Pa)","169105","2613998","1391551","2010","H","Center for Responsive Politics",""
"N00026595","Charles W. Boustany Jr (R-La)","1053449","1716441","1384945","2010","H","Center for Responsive Politics",""
"N00026314","Cathy McMorris Rodgers (R-Wash)","421020","2254998","1338009","2010","H","Center for Responsive Politics",""
"N00009699","Patrick J. Tiberi (R-Ohio)","608033","2055998","1332015","2010","H","Center for Responsive Politics",""
"N00005998","Solomon P. Ortiz (D-Texas)","831009","1815000","1323004","2010","H","Center for Responsive Politics",""
"N00031227","Larry D. Bucshon (R-Ind)","646052","1991000","1318526","2010","H","Center for Responsive Politics",""
"N00030267","Michael E. McMahon (D-NY)","616007","2014999","1315503","2010","H","Center for Responsive Politics",""
"N00030949","Tom Reed (R-NY)","784011","1810999","1297505","2010","H","Center for Responsive Politics",""
"N00031128","Bob Gibbs (R-Ohio)","533041","2059998","1296519","2010","H","Center for Responsive Politics",""
"N00000964","Charles B. Rangel (D-NY)","734020","1835000","1284510","2010","H","Center for Responsive Politics",""
"N00025413","Timothy H. Bishop (D-NY)","851005","1715000","1283002","2010","H","Center for Responsive Politics",""
"N00031304","George S. Lemieux (R-Fla)","677038","1880000","1278519","2010","S","Center for Responsive Politics",""
"N00006981","Brian P. Bilbray (R-Calif)","1111014","1434004","1272509","2010","H","Center for Responsive Politics",""
"N00006134","Diana DeGette (D-Colo)","724025","1810000","1267012","2010","H","Center for Responsive Politics",""
"N00000267","Michael E. Capuano (D-Mass)","261028","2262995","1262011","2010","H","Center for Responsive Politics",""
"N00003813","Pete Visclosky (D-Ind)","664024","1786000","1225012","2010","H","Center for Responsive Politics",""
"N00005285","Pat Roberts (R-Kan)","27049","2412997","1220023","2010","S","Center for Responsive Politics",""
"N00013770","Bill Shuster (R-Pa)","674033","1755000","1214516","2010","H","Center for Responsive Politics",""
"N00029260","Ann Kirkpatrick (D-Ariz)","705022","1675000","1190011","2010","H","Center for Responsive Politics",""
"N00008094","Howard L. Berman (D-Calif)","1139171","1224169","1181670","2010","H","Center for Responsive Politics",""
"N00027515","Ron Klein (D-Fla)","466068","1891000","1178534","2010","H","Center for Responsive Politics",""
"N00015389","Roland Burris (D-Ill)","486024","1869999","1178011","2010","S","Center for Responsive Politics",""
"N00027888","John Hall (D-NY)","689024","1662000","1175512","2010","H","Center for Responsive Politics",""
"N00027514","Kathy Castor (D-Fla)","575035","1753000","1164017","2010","H","Center for Responsive Politics",""
"N00006249","Mike Enzi (R-Wyo)","440067","1878000","1159033","2010","S","Center for Responsive Politics",""
"N00009795","Candice S. Miller (R-Mich)","632022","1682000","1157011","2010","H","Center for Responsive Politics",""
"N00001861","Henry A. Waxman (D-Calif)","625020","1676000","1150510","2010","H","Center for Responsive Politics",""
"N00005645","Ralph M. Hall (R-Texas)","750006","1550000","1150003","2010","H","Center for Responsive Politics",""
"N00027048","Paul W. Hodes (D-NH)","752004","1530000","1141002","2010","H","Center for Responsive Politics",""
"N00027605","Jon Tester (D-Mont)","752004","1530000","1141002","2010","S","Center for Responsive Politics",""
"N00028933","Thomas J. Vilsack","644026","1635000","1139513","2010","E","Center for Responsive Politics",""
"N00031958","Steven Palazzo (R-Miss)","462023","1789998","1126010","2010","H","Center for Responsive Politics",""
"N00003264","Lincoln Davis (D-Tenn)","750002","1500000","1125001","2010","H","Center for Responsive Politics",""
"N00000143","John W. Olver (D-Mass)","604018","1635000","1119509","2010","H","Center for Responsive Politics",""
"N00013323","Sam Graves (R-Mo)","515013","1700998","1108005","2010","H","Center for Responsive Politics",""
"N00004981","Dick Durbin (D-Ill)","999551","1199549","1099550","2010","S","Center for Responsive Politics",""
"N00029460","Charles Djou (R-Hawaii)","653014","1521000","1087007","2010","H","Center for Responsive Politics",""
"N00024753","Mike Coffman (R-Colo)","400007","1749998","1075002","2010","H","Center for Responsive Politics",""
"N00006397","Ed Pastor (D-Ariz)","614012","1529998","1072005","2010","H","Center for Responsive Politics",""
"N00004208","Leonard L. Boswell (D-Iowa)","650003","1484999","1067501","2010","H","Center for Responsive Politics",""
"N00000275","Barney Frank (D-Mass)","619024","1510000","1064512","2010","H","Center for Responsive Politics",""
"N00027902","Zachary T. Space (D-Ohio)","371015","1751996","1061505","2010","H","Center for Responsive Politics",""
"N00009585","Adam Schiff (D-Calif)","544032","1560000","1052016","2010","H","Center for Responsive Politics",""
"N99999947","Peter R. Orszag","567026","1530000","1048513","2010","E","Center for Responsive Politics",""
"N00004719","Peter Roskam (R-Ill)","491046","1590000","1040523","2010","H","Center for Responsive Politics",""
"N00006690","Maxine Waters (D-Calif)","-3495980","5521998","1013009","2010","H","Center for Responsive Politics",""
"N00027658","Kirsten Gillibrand (D-NY)","631006","1365000","998003","2010","S","Center for Responsive Politics",""
"N00007653","Daniel K. Akaka (D-Hawaii)","619008","1362000","990504","2010","S","Center for Responsive Politics",""
"N00030668","Bobby Schilling (R-Ill)","487008","1489998","988503","2010","H","Center for Responsive Politics",""
"N00032014","Mark Critz (D-Pa)","470034","1500000","985017","2010","H","Center for Responsive Politics",""
"N00030771","Paul Gosar (R-Ariz)","515003","1449999","982501","2010","H","Center for Responsive Politics",""
"N00027510","Edwin G. Perlmutter (D-Colo)","513038","1422000","967519","2010","H","Center for Responsive Politics",""
"N00032019","David N. Cicilline (D-RI)","502004","1429999","966001","2010","H","Center for Responsive Politics",""
"N00024874","Dennis Cardoza (D-Calif)","519024","1410000","964512","2010","H","Center for Responsive Politics",""
"N00009157","Doc Hastings (R-Wash)","589013","1335000","962006","2010","H","Center for Responsive Politics",""
"N00002858","Ileana Ros-Lehtinen (R-Fla)","604008","1311000","957504","2010","H","Center for Responsive Politics",""
"N00009753","Jim Matheson (D-Utah)","543025","1370000","956512","2010","H","Center for Responsive Politics",""
"N00030650","Frederica S. Wilson (D-Fla)","563011","1345000","954005","2010","H","Center for Responsive Politics",""
"N00005818","Sheila Jackson Lee (D-Texas)","470014","1399997","935005","2010","H","Center for Responsive Politics",""
"N00007876","Patty Murray (D-Wash)","513018","1320000","916509","2010","S","Center for Responsive Politics",""
"N00004403","Ron Kind (D-Wis)","202024","1616997","909510","2010","H","Center for Responsive Politics",""
"N00002328","Melvin L. Watt (D-NC)","399043","1411000","905021","2010","H","Center for Responsive Politics",""
"N00026790","Emanuel Cleaver (D-Mo)","498013","1285000","891506","2010","H","Center for Responsive Politics",""
"N00009975","Lindsey Graham (R-SC)","489790","1273783","881786","2010","S","Center for Responsive Politics",""
"N00004615","Byron L. Dorgan (D-ND)","349047","1413000","881023","2010","S","Center for Responsive Politics",""
"N00029574","Steve Stivers (R-Ohio)","431038","1323000","877019","2010","H","Center for Responsive Politics",""
"N00027829","Gabrielle Giffords (D-Ariz)","291035","1439998","865516","2010","H","Center for Responsive Politics",""
"N00030752","Jeff Duncan (R-SC)","338018","1390996","864507","2010","H","Center for Responsive Politics",""
"N00030980","Kelly A. Ayotte (R-NH)","422014","1304998","863506","2010","S","Center for Responsive Politics",""
"N00001143","Gary Ackerman (D-NY)","457022","1267999","862510","2010","H","Center for Responsive Politics",""
"N00026425","Connie Mack (R-Fla)","-3927","1715999","856036","2010","H","Center for Responsive Politics",""
"N00001093","Charles E. Schumer (D-NY)","472019","1230000","851009","2010","S","Center for Responsive Politics",""
"N00007068","Mary Bono Mack (R-Calif)","-4928","1700999","848035","2010","H","Center for Responsive Politics",""
"N00031723","Ben Quayle (R-Ariz)","138089","1554999","846544","2010","H","Center for Responsive Politics",""
"N00007999","Don Young (R-Alaska)","480007","1200000","840003","2010","H","Center for Responsive Politics",""
"N00004905","Don Manzullo (R-Ill)","466008","1190999","828503","2010","H","Center for Responsive Politics",""
"N00010084","Tim Johnson (D-SD)","372035","1284000","828017","2010","S","Center for Responsive Politics",""
"N00030339","Joseph Cao (R-La)","390024","1265000","827512","2010","H","Center for Responsive Politics",""
"N00008091","Spencer Bachus (R-Ala)","452019","1194999","823509","2010","H","Center for Responsive Politics",""
"N99999918","Clarence Thomas","515003","1125000","820001","2010","J","Center for Responsive Politics",""
"N00001971","Elijah E. Cummings (D-Md)","-243990","1874994","815502","2010","H","Center for Responsive Politics",""
"N00029459","Rob Wittman (R-Va)","390028","1230000","810014","2010","H","Center for Responsive Politics",""
"N00028162","Harry E. Mitchell (D-Ariz)","423014","1195000","809007","2010","H","Center for Responsive Politics",""
"N00000851","Frank A. LoBiondo (R-NJ)","386806","1217793","802299","2010","H","Center for Responsive Politics",""
"N00001222","Maurice Hinchey (D-NY)","436018","1165000","800509","2010","H","Center for Responsive Politics",""
"N00024809","Joe Wilson (R-SC)","-322988","1914994","796003","2010","H","Center for Responsive Politics",""
"N00026722","Francisco Canseco (R-Texas)","49037","1519998","784517","2010","H","Center for Responsive Politics",""
"N00025175","Michael R. Turner (R-Ohio)","219071","1342000","780535","2010","H","Center for Responsive Politics",""
"N00030836","Rand Paul (R-Ky)","278019","1269999","774009","2010","S","Center for Responsive Politics",""
"N00003288","Bennie G. Thompson (D-Miss)","370026","1176000","773013","2010","H","Center for Responsive Politics",""
"N00005233","Dennis Moore (D-Kan)","382025","1155000","768512","2010","H","Center for Responsive Politics",""
"N00024992","Tim Murphy (R-Pa)","249055","1287000","768027","2010","H","Center for Responsive Politics",""
"N00005282","Jerry Moran (R-Kan)","385018","1151000","768009","2010","S","Center for Responsive Politics",""
"N00009829","Jim McDermott (D-Wash)","729258","806254","767756","2010","H","Center for Responsive Politics",""
"N00030490","Marcia L. Fudge (D-Ohio)","458012","1070000","764006","2010","H","Center for Responsive Politics",""
"N00030910","Mo Brooks (R-Ala)","285047","1225000","755023","2010","H","Center for Responsive Politics",""
"N00013817","Chellie Pingree (D-Maine)","500001","1000000","750000","2010","H","Center for Responsive Politics",""
"N00007033","Bob Filner (D-Calif)","353017","1130999","742008","2010","H","Center for Responsive Politics",""
"N00003535","Sherrod Brown (D-Ohio)","435010","1025000","730005","2010","S","Center for Responsive Politics",""
"N00027500","Amy Klobuchar (D-Minn)","345029","1104000","724514","2010","S","Center for Responsive Politics",""
"N00006267","Mike Crapo (R-Idaho)","241167","1204161","722664","2010","S","Center for Responsive Politics",""
"N00032441","Richard B. Nugent (R-Fla)","253005","1164997","709001","2010","H","Center for Responsive Politics",""
"N00007918","Norm Dicks (D-Wash)","432007","980000","706003","2010","H","Center for Responsive Politics",""
"N00013808","Thaddeus G. McCotter (R-Mich)","312036","1042000","677018","2010","H","Center for Responsive Politics",""
"N00006406","Jon L. Kyl (R-Ariz)","645238","708235","676736","2010","S","Center for Responsive Politics",""
"N00001764","Richard G. Lugar (R-Ind)","283019","1057998","670508","2010","S","Center for Responsive Politics",""
"N00007390","George Miller (D-Calif)","259013","1076999","668006","2010","H","Center for Responsive Politics",""
"N00026591","Ben Chandler (D-Ky)","377013","931000","654006","2010","H","Center for Responsive Politics",""
"N00005559","Frank D. Lucas (R-Okla)","-213988","1514991","650501","2010","H","Center for Responsive Politics",""
"N00003689","Steve Chabot (R-Ohio)","282030","1005000","643515","2010","H","Center for Responsive Politics",""
"N00029211","Steve Driehaus (D-Ohio)","357017","930000","643508","2010","H","Center for Responsive Politics",""
"N00012611","Mike Honda (D-Calif)","369010","910000","639505","2010","H","Center for Responsive Politics",""
"N00000226","John F. Tierney (D-Mass)","331015","941000","636007","2010","H","Center for Responsive Politics",""
"N00031317","Ted Deutch (D-Fla)","345015","925000","635007","2010","H","Center for Responsive Politics",""
"N00000716","Donald M. Payne (D-NJ)","181014","1074998","628006","2010","H","Center for Responsive Politics",""
"N00013855","Stephen F. Lynch (D-Mass)","6009","1240998","623503","2010","H","Center for Responsive Politics",""
"N00027901","Betty Sue Sutton (D-Ohio)","328023","899000","613511","2010","H","Center for Responsive Politics",""
"N00031006","Alan Nunnelee (R-Miss)","364010","860000","612005","2010","H","Center for Responsive Politics",""
"N00004070","Dale E. Kildee (D-Mich)","346009","866000","606004","2010","H","Center for Responsive Politics",""
"N00004961","John M. Shimkus (R-Ill)","49010","1129997","589503","2010","H","Center for Responsive Politics",""
"N00024978","Henry Cuellar (D-Texas)","33011","1144998","589004","2010","H","Center for Responsive Politics",""
"N00028986","Paul Broun Jr (R-Ga)","309018","860000","584509","2010","H","Center for Responsive Politics",""
"N00029675","Steven Brett Guthrie (R-Ky)","294030","870000","582015","2010","H","Center for Responsive Politics",""
"N00008188","Vic Snyder (D-Ark)","552758","602757","577757","2010","H","Center for Responsive Politics",""
"N00000362","Jack Reed (D-RI)","196042","941000","568521","2010","S","Center for Responsive Politics",""
"N00031938","Justin Amash (R-Mich)","-23982","1159997","568007","2010","H","Center for Responsive Politics",""
"N00004367","Tammy Baldwin (D-Wis)","169006","959998","564502","2010","H","Center for Responsive Politics",""
"N00031244","Joe Heck (R-Nev)","278010","844999","561504","2010","H","Center for Responsive Politics",""
"N00030673","Bill Huizenga (R-Mich)","172015","947999","560007","2010","H","Center for Responsive Politics",""
"N00031401","Michael Grimm (R-NY)","50003","1069997","560000","2010","H","Center for Responsive Politics",""
"N00005883","Kevin Brady (R-Texas)","242030","861000","551515","2010","H","Center for Responsive Politics",""
"N00008799","Kay Granger (R-Texas)","-228982","1324996","548007","2010","H","Center for Responsive Politics",""
"N00000826","Robert E. Andrews (D-NJ)","299010","795999","547504","2010","H","Center for Responsive Politics",""
"N00001469","Tim Holden (D-Pa)","290020","804000","547010","2010","H","Center for Responsive Politics",""
"N00027575","Brad Ellsworth (D-Ind)","229027","861000","545013","2010","H","Center for Responsive Politics",""
"N00003522","Marcy Kaptur (D-Ohio)","303017","771000","537008","2010","H","Center for Responsive Politics",""
"N00001633","Joe Pitts (R-Pa)","332006","730000","531003","2010","H","Center for Responsive Politics",""
"N00024770","Mike Michaud (D-Maine)","253022","795000","524011","2010","H","Center for Responsive Politics",""
"N00029662","Bill Posey (R-Fla)","134012","911999","523005","2010","H","Center for Responsive Politics",""
"N00005870","Gene Green (D-Texas)","295006","750000","522503","2010","H","Center for Responsive Politics",""
"N00000133","Donna Christian-Christensen (D-VI)","151003","884997","518000","2010","H","Center for Responsive Politics",""
"N00030736","John Carney (D-Del)","185031","850000","517515","2010","H","Center for Responsive Politics",""
"N00027751","John Sarbanes (D-Md)","260014","775000","517507","2010","H","Center for Responsive Politics",""
"N00028958","Jason Chaffetz (R-Utah)","39014","986999","513006","2010","H","Center for Responsive Politics",""
"N00029077","Lynn Jenkins (R-Kan)","195027","825000","510013","2010","H","Center for Responsive Politics",""
"N00030957","Scott Eugene Desjarlais (R-Tenn)","153009","849996","501502","2010","H","Center for Responsive Politics",""
"N00006671","Lucille Roybal-Allard (D-Calif)","271013","731000","501006","2010","H","Center for Responsive Politics",""
"N00027741","David Loebsack (D-Iowa)","228017","770000","499008","2010","H","Center for Responsive Politics",""
"N00007458","Lynn Woolsey (D-Calif)","276011","705000","490505","2010","H","Center for Responsive Politics",""
"N00005090","Jo Ann Emerson (R-Mo)","121010","859996","490503","2010","H","Center for Responsive Politics",""
"N00003545","Steven C. LaTourette (R-Ohio)","316004","665000","490502","2010","H","Center for Responsive Politics",""
"N99999923","Anthony M. Kennedy","315003","665000","490001","2010","J","Center for Responsive Politics",""
"N00029391","Erik Paulsen (R-Minn)","170034","804000","487017","2010","H","Center for Responsive Politics",""
"N00030768","Martha Roby (R-Ala)","169023","795999","482511","2010","H","Center for Responsive Politics",""
"N00031741","Todd Rokita (R-Ind)","-130966","1087996","478515","2010","H","Center for Responsive Politics",""
"N00029736","Glenn Thompson (R-Pa)","251005","699999","475502","2010","H","Center for Responsive Politics",""
"N00000781","Frank Pallone Jr (D-NJ)","22052","924998","473525","2010","H","Center for Responsive Politics",""
"N00002073","Frank R. Wolf (R-Va)","430779","514773","472776","2010","H","Center for Responsive Politics",""
"N00004436","John Kline (R-Minn)","251013","691000","471006","2010","H","Center for Responsive Politics",""
"N99999944","Janet A. Napolitano","157031","780000","468515","2010","E","Center for Responsive Politics",""
"N00025464","Rodney Alexander (R-La)","266005","665000","465502","2010","H","Center for Responsive Politics",""
"N00004884","Danny K. Davis (D-Ill)","282014","639000","460507","2010","H","Center for Responsive Politics",""
"N00031877","Karen Bass (D-Calif)","265005","651000","458002","2010","H","Center for Responsive Politics",""
"N00003105","Marsha Blackburn (R-Tenn)","193025","720000","456512","2010","H","Center for Responsive Politics",""
"N00027462","Gus Bilirakis (R-Fla)","88033","819999","454016","2010","H","Center for Responsive Politics",""
"N00029146","Frank M. Kratovil Jr (D-Md)","127009","779999","453504","2010","H","Center for Responsive Politics",""
"N00032088","Bill Johnson (R-Ohio)","118053","782000","450026","2010","H","Center for Responsive Politics",""
"N00027464","Bruce Braley (D-Iowa)","206018","667000","436509","2010","H","Center for Responsive Politics",""
"N00026335","Daniel Webster (R-Fla)","221009","640000","430504","2010","H","Center for Responsive Politics",""
"N00000528","Bernie Sanders (I-Vt)","-56988","914996","429004","2010","S","Center for Responsive Politics",""
"N00000699","Robert Menendez (D-NJ)","217005","629999","423502","2010","S","Center for Responsive Politics",""
"N00004572","John Thune (R-SD)","170023","676000","423011","2010","S","Center for Responsive Politics",""
"N00026171","Charlie Dent (R-Pa)","133047","707000","420023","2010","H","Center for Responsive Politics",""
"N00026627","Patrick McHenry (R-NC)","-3985","839998","418006","2010","H","Center for Responsive Politics",""
"N00029327","Mark Schauer (D-Mich)","204017","626000","415008","2010","H","Center for Responsive Politics",""
"N00003209","John J. Duncan Jr (R-Tenn)","169022","660000","414511","2010","H","Center for Responsive Politics",""
"N00002269","Bob Etheridge (D-NC)","125037","703000","414018","2010","H","Center for Responsive Politics",""
"N00007936","Brian Baird (D-Wash)","-352988","1179998","413505","2010","H","Center for Responsive Politics",""
"N00005794","Chet Edwards (D-Texas)","178020","638000","408010","2010","H","Center for Responsive Politics",""
"N00007833","Adam Smith (D-Wash)","190015","625000","407507","2010","H","Center for Responsive Politics",""
"N00024852","John Cornyn (R-Texas)","153014","631999","392506","2010","S","Center for Responsive Politics",""
"N00008046","Barbara Lee (D-Calif)","252006","533000","392503","2010","H","Center for Responsive Politics",""
"N00009759","Rick Larsen (D-Wash)","155023","626000","390511","2010","H","Center for Responsive Politics",""
"N00002408","James E. Clyburn (D-SC)","220772","555763","388267","2010","H","Center for Responsive Politics",""
"N00006052","Mac Thornberry (R-Texas)","238004","535000","386502","2010","H","Center for Responsive Politics",""
"N00024871","David Scott (D-Ga)","-248997","1014999","383001","2010","H","Center for Responsive Politics",""
"N00030612","Marco Rubio (R-Fla)","-75987","834998","379505","2010","S","Center for Responsive Politics",""
"N00000280","Bill Delahunt (D-Mass)","250002","501000","375501","2010","H","Center for Responsive Politics",""
"N00007151","Dana Rohrabacher (R-Calif)","1","749999","375000","2010","H","Center for Responsive Politics",""
"N00032416","Rob Woodall (R-Ga)","217006","530000","373503","2010","H","Center for Responsive Politics",""
"N00009828","Ciro D. Rodriguez (D-Texas)","-283992","1015997","366002","2010","H","Center for Responsive Politics",""
"N00024842","Joe Courtney (D-Conn)","133021","595000","364010","2010","H","Center for Responsive Politics",""
"N00027703","Chris Carney (D-Pa)","211009","516000","363504","2010","H","Center for Responsive Politics",""
"N00026885","Dave Reichert (R-Wash)","178009","545000","361504","2010","H","Center for Responsive Politics",""
"N00027503","Bob Casey (D-Pa)","159019","563000","361009","2010","S","Center for Responsive Politics",""
"N00009586","Hilda L. Solis (D-Calif)","180005","534999","357502","2010","E","Center for Responsive Politics",""
"N00003875","Baron Hill (D-Ind)","174013","536000","355006","2010","H","Center for Responsive Politics",""
"N00000743","Scott Garrett (R-NJ)","188014","521000","354507","2010","H","Center for Responsive Politics",""
"N00004956","Jerry F. Costello (D-Ill)","195005","500000","347502","2010","H","Center for Responsive Politics",""
"N00008264","Ed Royce (R-Calif)","154014","536000","345007","2010","H","Center for Responsive Politics",""
"N00002685","Saxby Chambliss (R-Ga)","164009","511000","337504","2010","S","Center for Responsive Politics",""
"N00009738","John Culberson (R-Texas)","185002","490000","337501","2010","H","Center for Responsive Politics",""
"N00001945","Barbara A. Mikulski (D-Md)","156016","517000","336508","2010","S","Center for Responsive Politics",""
"N00027623","Adrian Smith (R-Neb)","125013","534999","330006","2010","H","Center for Responsive Politics",""
"N00005181","Russ Carnahan (D-Mo)","151003","504999","328001","2010","H","Center for Responsive Politics",""
"N00001725","Jay Inslee (D-Wash)","106023","541000","323511","2010","H","Center for Responsive Politics",""
"N00025692","Kendrick B. Meek (D-Fla)","70027","561999","316013","2010","H","Center for Responsive Politics",""
"N00009571","Mike Ross (D-Ark)","128010","479999","304004","2010","H","Center for Responsive Politics",""
"N00031945","Hansen Clarke (D-Mich)","163009","445000","304004","2010","H","Center for Responsive Politics",""
"N00001110","Anthony D. Weiner (D-NY)","116018","491000","303509","2010","H","Center for Responsive Politics",""
"N00028152","Kevin McCarthy (R-Calif)","114016","485000","299508","2010","H","Center for Responsive Politics",""
"N00013820","Chris Van Hollen (D-Md)","148007","445000","296503","2010","H","Center for Responsive Politics",""
"N00008113","Earl Pomeroy (D-ND)","143010","445000","294005","2010","H","Center for Responsive Politics",""
"N00026163","Lynn A. Westmoreland (R-Ga)","-7947994","8529997","291001","2010","H","Center for Responsive Politics",""
"N00002299","Walter B. Jones Jr (R-NC)","125014","452000","288507","2010","H","Center for Responsive Politics",""
"N00027649","Tim Huelskamp (R-Kan)","114015","460000","287007","2010","H","Center for Responsive Politics",""
"N00001127","Joseph Crowley (D-NY)","82020","489999","286009","2010","H","Center for Responsive Politics",""
"N00000575","John B. Larson (D-Conn)","135008","425000","280004","2010","H","Center for Responsive Politics",""
"N00027664","Jason Altmire (D-Pa)","149009","410000","279504","2010","H","Center for Responsive Politics",""
"N00012457","Jesse Jackson Jr (D-Ill)","111015","442000","276507","2010","H","Center for Responsive Politics",""
"N00030744","Mike Pompeo (R-Kan)","66028","469000","267514","2010","H","Center for Responsive Politics",""
"N00002083","Jim Moran (D-Va)","88018","445000","266509","2010","H","Center for Responsive Politics",""
"N00003924","Steve Buyer (R-Ind)","155008","375000","265004","2010","H","Center for Responsive Politics",""
"N00005105","Ike Skelton (D-Mo)","69015","459999","264507","2010","H","Center for Responsive Politics",""
"N00009668","Mike Rogers (R-Mich)","136011","391000","263505","2010","H","Center for Responsive Politics",""
"N00031857","Steve Womack (R-Ark)","122009","405000","263504","2010","H","Center for Responsive Politics",""
"N00004558","Collin C. Peterson (D-Minn)","136010","390000","263005","2010","H","Center for Responsive Politics",""
"N00007248","Devin Nunes (R-Calif)","151003","365000","258001","2010","H","Center for Responsive Politics",""
"N00027229","Michael G. Fitzpatrick (R-Pa)","151003","365000","258001","2010","H","Center for Responsive Politics",""
"N00026631","Jeffrey Lane Fortenberry (R-Neb)","-394992","909998","257503","2010","H","Center for Responsive Politics",""
"N00031134","Patrick L. Meehan (R-Pa)","75019","425000","250009","2010","H","Center for Responsive Politics",""
"N00001746","Chaka Fattah (D-Pa)","150002","350000","250001","2010","H","Center for Responsive Politics",""
"N00025093","Brad Miller (D-NC)","42028","455000","248514","2010","H","Center for Responsive Politics",""
"N00027467","Timothy J. Walz (D-Minn)","-102992","597996","247502","2010","H","Center for Responsive Politics",""
"N00000491","Susan Collins (R-Maine)","145005","350000","247502","2010","S","Center for Responsive Politics",""
"N00030801","Frank Guinta (R-NH)","-457982","949996","246007","2010","H","Center for Responsive Politics",""
"N00027894","James D. Jordan (R-Ohio)","119008","362000","240504","2010","H","Center for Responsive Politics",""
"N00025237","Steven A. King (R-Iowa)","130003","350000","240001","2010","H","Center for Responsive Politics",""
"N00001082","Edolphus Towns (D-NY)","-290985","769997","239506","2010","H","Center for Responsive Politics",""
"N00029412","Steve C. Austria (R-Ohio)","107008","355000","231004","2010","H","Center for Responsive Politics",""
"N00001669","Joseph R. Biden Jr (D-Del)","-258970","714994","228012","2010","E","Center for Responsive Politics",""
"N00005321","Lee Terry (R-Neb)","61020","391000","226010","2010","H","Center for Responsive Politics",""
"N00026368","Tim Walberg (R-Mich)","50023","401000","225511","2010","H","Center for Responsive Politics",""
"N00013846","Jeff Miller (R-Fla)","-192994","639997","223501","2010","H","Center for Responsive Politics",""
"N00004724","Jan Schakowsky (D-Ill)","12025","433999","223012","2010","H","Center for Responsive Politics",""
"N00029377","Deborah Halvorson (D-Ill)","131005","315000","223002","2010","H","Center for Responsive Politics",""
"N00004155","Peter Hoekstra (R-Mich)","51015","393999","222507","2010","H","Center for Responsive Politics",""
"N00024870","Linda Sanchez (D-Calif)","-243978","679997","218009","2010","H","Center for Responsive Politics",""
"N00031129","James Lankford (R-Okla)","60018","375000","217509","2010","H","Center for Responsive Politics",""
"N00004394","David R. Obey (D-Wis)","119007","310000","214503","2010","H","Center for Responsive Politics",""
"N00032762","Carte Goodwin (D-WVa)","111006","315000","213003","2010","S","Center for Responsive Politics",""
"N00013744","Diane E. Watson (D-Calif)","102004","320000","211002","2010","H","Center for Responsive Politics",""
"N00002147","Robert C. Scott (D-Va)","-352944","770995","209025","2010","H","Center for Responsive Politics",""
