"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N99999957","Edward W Gillespie","7864039","19460000","13662019","2006","E","Center for Responsive Politics",""
"N00002960","Porter Goss (R-Fla)","7840166","19049999","13445082","2006","H","Center for Responsive Politics",""
"N00005329","Ben Nelson (D-Neb)","7011053","19755001","13383027","2006","S","Center for Responsive Politics",""
"N99999970","Robert Nicholson","6432082","20154999","13293540","2006","E","Center for Responsive Politics",""
"N00006023","Lloyd Doggett (D-Texas)","7074098","19484999","13279548","2006","H","Center for Responsive Politics",""
"N00002593","Johnny Isakson (R-Ga)","8031074","18375001","13203037","2006","S","Center for Responsive Politics",""
"N00027618","Steve Kagen (D-Wis)","6223071","19571000","12897035","2006","H","Center for Responsive Politics",""
"N00009818","Shelley Berkley (D-Nev)","6521335","17502302","12011818","2006","H","Center for Responsive Politics",""
"N00002083","Jim Moran (D-Va)","2640311","21291996","11966153","2006","H","Center for Responsive Politics",""
"N00026160","Tom Price (R-Ga)","8532185","14752166","11642175","2006","H","Center for Responsive Politics",""
"N99999925","Stephen G. Breyer","4930068","17060000","10995034","2006","J","Center for Responsive Politics",""
"N00026043","Randy Neugebauer (R-Texas)","4839147","16590998","10715072","2006","H","Center for Responsive Politics",""
"N00003392","Anne M. Northup (R-Ky)","4349104","16236000","10292552","2006","H","Center for Responsive Politics",""
"N00012970","Tom Osborne (R-Neb)","3433480","16931999","10182739","2006","H","Center for Responsive Politics",""
"N00001510","Don Sherwood (R-Pa)","4164041","16147997","10156019","2006","H","Center for Responsive Politics",""
"N00002214","Alan B. Mollohan (D-WVa)","-1617980","21815993","10099006","2006","H","Center for Responsive Politics",""
"N00001020","Sue Kelly (R-NY)","4658054","15322997","9990525","2006","H","Center for Responsive Politics",""
"N99999996","Clay Johnson III","4631047","12790000","8710523","2006","E","Center for Responsive Politics",""
"N99999958","Robert Gates","4651123","12718047","8684585","2006","E","Center for Responsive Politics",""
"N00027533","Sheldon Whitehouse (D-RI)","4191168","12725998","8458583","2006","S","Center for Responsive Politics",""
"N00004280","Jim Leach (R-Iowa)","3750159","12755000","8252579","2006","H","Center for Responsive Politics",""
"N00002743","Allen Boyd (D-Fla)","2818014","13294999","8056506","2006","H","Center for Responsive Politics",""
"N00027804","Tim Mahoney (D-Fla)","3278019","12795000","8036509","2006","H","Center for Responsive Politics",""
"N00004207","Tom Harkin (D-Iowa)","5185070","10605001","7895035","2006","S","Center for Responsive Politics",""
"N00005675","Kay Bailey Hutchison (R-Texas)","3641104","12122000","7881552","2006","S","Center for Responsive Politics",""
"N00009618","Adam H. Putnam (R-Fla)","2734043","12984999","7859521","2006","H","Center for Responsive Politics",""
"N00002492","John M. Spratt Jr. (D-SC)","2461024","13047994","7754509","2006","H","Center for Responsive Politics",""
"N00003762","Evan Bayh (D-Ind)","4311028","11141001","7726014","2006","S","Center for Responsive Politics",""
"N00007584","Wally Herger (R-Calif)","3423125","11937120","7680122","2006","H","Center for Responsive Politics",""
"N00028489","Shelley Sekula-Gibbs (R-Texas)","3540100","11750000","7645050","2006","H","Center for Responsive Politics",""
"N00003725","Dave Hobson (R-Ohio)","12092","15271991","7642041","2006","H","Center for Responsive Politics",""
"N00013291","Mark Dayton (D)","3225421","12031000","7628210","2006","S","Center for Responsive Politics",""
"N00008086","Dave Camp (R-Mich)","3344109","11435000","7389554","2006","H","Center for Responsive Politics",""
"N00025059","Jeb Bradley (R-NH)","7151551","7539542","7345546","2006","H","Center for Responsive Politics",""
"N00001806","James L. Oberstar (D-Minn)","4260072","9925000","7092536","2006","H","Center for Responsive Politics",""
"N00028073","John A. Yarmuth (D-Ky)","-1332990","15379999","7023504","2006","H","Center for Responsive Politics",""
"N00003254","John Tanner (D-Tenn)","2632018","11380979","7006498","2006","H","Center for Responsive Politics",""
"N00003083","Terry Everett (R-Ala)","4142044","9732000","6937022","2006","H","Center for Responsive Politics",""
"N00004484","Jim Ramstad (R-Minn)","2393018","11445998","6919508","2006","H","Center for Responsive Politics",""
"N00024760","Phil Gingrey (R-Ga)","2102049","11231995","6667022","2006","H","Center for Responsive Politics",""
"N00026166","Virginia Foxx (R-NC)","3153048","10121000","6637024","2006","H","Center for Responsive Politics",""
"N00007382","Tom Lantos (D-Calif)","1897014","11181998","6539506","2006","H","Center for Responsive Politics",""
"N00000444","Judd Gregg (R-NH)","2907079","9985000","6446039","2006","S","Center for Responsive Politics",""
"N99999966","Stephen J. Hadley","3769073","8885000","6327036","2006","E","Center for Responsive Politics",""
"N00007397","Pete Stark (D-Calif)","-17681979","30144997","6231509","2006","H","Center for Responsive Politics",""
"N00007836","Maria Cantwell (D-Wash)","2074013","10288000","6181006","2006","S","Center for Responsive Politics",""
"N00006423","Trent Franks (R-Ariz)","2100003","10250000","6175001","2006","H","Center for Responsive Politics",""
"N00005244","Sam Brownback (R-Kan)","2546084","9732999","6139541","2006","S","Center for Responsive Politics",""
"N00002061","John W. Warner (R-Va)","5307825","6916813","6112319","2006","S","Center for Responsive Politics",""
"N00026080","John Barrow (D-Ga)","2951009","9016000","5983504","2006","H","Center for Responsive Politics",""
"N00009775","Michael N. Castle (R-Del)","3152168","8738000","5945084","2006","H","Center for Responsive Politics",""
"N00002428","Henry Brown (R-SC)","2709025","8961000","5835012","2006","H","Center for Responsive Politics",""
"N00026264","Luis Fortuno (R-PR)","1384018","10270997","5827507","2006","H","Center for Responsive Politics",""
"N00003126","Bart Gordon (D-Tenn)","3541042","7618000","5579521","2006","H","Center for Responsive Politics",""
"N00003528","Charlie Wilson (D-Ohio)","1949036","8934999","5442017","2006","H","Center for Responsive Politics",""
"N00002782","Cliff Stearns (R-Fla)","2033037","8845997","5439517","2006","H","Center for Responsive Politics",""
"N00004227","Tom Latham (R-Iowa)","2496014","8251999","5374006","2006","H","Center for Responsive Politics",""
"N00003389","Mitch McConnell (R-Ky)","2258032","8470999","5364515","2006","S","Center for Responsive Politics",""
"N00009771","Shelley Moore Capito (R-WVa)","1496071","9089998","5293034","2006","H","Center for Responsive Politics",""
"N00007724","Ron Wyden (D-Ore)","2713013","7595001","5154007","2006","S","Center for Responsive Politics",""
"N00005455","Marion Berry (D-Ark)","2132014","8131999","5132006","2006","H","Center for Responsive Politics",""
"N00006347","Robert F. Bennett (R-Utah)","-21818969","31746998","4964014","2006","S","Center for Responsive Politics",""
"N00002610","Nathan Deal (R-Ga)","-3999992","13799996","4900002","2006","H","Center for Responsive Politics",""
"N00004128","Joe Schwarz (R-Mich)","2060011","7700999","4880505","2006","H","Center for Responsive Politics",""
"N00003675","John Boehner (R-Ohio)","2059025","7610000","4834512","2006","H","Center for Responsive Politics",""
"N00005301","Chuck Hagel (R-Neb)","2182014","7481000","4831507","2006","S","Center for Responsive Politics",""
"N00024759","Mike D. Rogers (R-Ala)","1621020","8039999","4830509","2006","H","Center for Responsive Politics",""
"N00003132","Jim Cooper (D-Tenn)","3011039","6616000","4813519","2006","H","Center for Responsive Politics",""
"N00001604","Arlen Specter (R-Pa)","2134012","7361000","4747506","2006","S","Center for Responsive Politics",""
"N99999984","Elaine L. Chao","1865019","7424999","4645009","2006","E","Center for Responsive Politics",""
"N00004781","Dennis Hastert (R-Ill)","-1994989","11274998","4640004","2006","H","Center for Responsive Politics",""
"N00009926","Bill Nelson (D-Fla)","1984013","7114000","4549006","2006","S","Center for Responsive Politics",""
"N99999922","John G. Roberts","2585045","6220000","4402522","2006","J","Center for Responsive Politics",""
"N00026686","Al Green (D-Texas)","1566011","7165999","4366005","2006","H","Center for Responsive Politics",""
"N00001509","Paul E. Kanjorski (D-Pa)","1848012","6880999","4364505","2006","H","Center for Responsive Politics",""
"N00012739","Ander Crenshaw (R-Fla)","1742017","6880000","4311008","2006","H","Center for Responsive Politics",""
"N00012508","Tom Carper (D-Del)","2247097","6308999","4278048","2006","S","Center for Responsive Politics",""
"N00004762","Judy Biggert (R-Ill)","2151078","6389999","4270538","2006","H","Center for Responsive Politics",""
"N00006008","Ruben Hinojosa (D-Texas)","1465025","7050999","4258012","2006","H","Center for Responsive Politics",""
"N00013131","Eric Cantor (R-Va)","1974167","6511000","4242583","2006","H","Center for Responsive Politics",""
"N00007690","Greg Walden (R-Ore)","1722018","6680000","4201009","2006","H","Center for Responsive Politics",""
"N00002793","John L. Mica (R-Fla)","2715012","5636999","4176005","2006","H","Center for Responsive Politics",""
"N00009957","George Allen (R-Va)","3065077","5276001","4170539","2006","S","Center for Responsive Politics",""
"N00003473","Hal Rogers (R-Ky)","1824213","6442172","4133192","2006","H","Center for Responsive Politics",""
"N00002017","Roscoe G. Bartlett (R-Md)","1651007","6515000","4083003","2006","H","Center for Responsive Politics",""
"N00007727","Earl Blumenauer (D-Ore)","2075043","6079994","4077518","2006","H","Center for Responsive Politics",""
"N00003202","Bill Jenkins (R-Tenn)","2559026","5561000","4060013","2006","H","Center for Responsive Politics",""
"N00001811","Lamar Smith (R-Texas)","1647009","6430000","4038504","2006","H","Center for Responsive Politics",""
"N00002167","Virgil H. Goode Jr (R-Va)","2373059","5672000","4022529","2006","H","Center for Responsive Politics",""
"N00005681","Pete Sessions (R-Texas)","2373048","5497000","3935024","2006","H","Center for Responsive Politics",""
"N00001783","John D. Dingell (D-Mich)","2234065","5610000","3922032","2006","H","Center for Responsive Politics",""
"N00028058","James Webb (D-Va)","3494320","4310315","3902317","2006","S","Center for Responsive Politics",""
"N00002656","Jack Kingston (R-Ga)","2522782","5240759","3881770","2006","H","Center for Responsive Politics",""
"N00001758","Chuck Grassley (R-Iowa)","2307063","5456000","3881531","2006","S","Center for Responsive Politics",""
"N00006619","John Ensign (R-Nev)","980009","6550999","3765504","2006","S","Center for Responsive Politics",""
"N00026041","Mike Conaway (R-Texas)","1982112","5436000","3709056","2006","H","Center for Responsive Politics",""
"N00003950","Sander Levin (D-Mich)","970020","6299998","3635009","2006","H","Center for Responsive Politics",""
"N00024866","Madeleine Z. Bordallo (D-Guam)","1165007","6099999","3632503","2006","H","Center for Responsive Politics",""
"N00005582","James M. Inhofe (R-Okla)","1963055","5296998","3630026","2006","S","Center for Responsive Politics",""
"N00000515","Peter Welch (D-Vt)","2166042","5090000","3628021","2006","H","Center for Responsive Politics",""
"N00008619","Steven R. Rothman (D-NJ)","1919067","5188000","3553533","2006","H","Center for Responsive Politics",""
"N00025726","Tom Cole (R-Okla)","1798113","5202000","3500056","2006","H","Center for Responsive Politics",""
"N00002198","Nick Rahall (D-WVa)","2734350","4242334","3488342","2006","H","Center for Responsive Politics",""
"N00025330","Jo Bonner (R-Ala)","1172027","5800999","3486513","2006","H","Center for Responsive Politics",""
"N00026341","Jim Costa (D-Calif)","632009","6280998","3456503","2006","H","Center for Responsive Politics",""
"N99999972","Michael Chertoff","2033043","4870000","3451521","2006","E","Center for Responsive Politics",""
"N00006692","Barbara Boxer (D-Calif)","1233009","5597000","3415004","2006","S","Center for Responsive Politics",""
"N00009869","Orrin G. Hatch (R-Utah)","1322200","5462000","3392100","2006","S","Center for Responsive Politics",""
"N00009922","Harry Reid (D-Nev)","1913056","4766998","3340027","2006","S","Center for Responsive Politics",""
"N00009608","Rob Simmons (R-Conn)","1522093","5111996","3317044","2006","H","Center for Responsive Politics",""
"N00008032","Kenny Hulshof (R-Mo)","930034","5606999","3268516","2006","H","Center for Responsive Politics",""
"N00024931","Rick Renzi (R-Ariz)","1003005","5444999","3224002","2006","H","Center for Responsive Politics",""
"N00005645","Ralph M. Hall (D-Texas)","1916010","4464999","3190504","2006","H","Center for Responsive Politics",""
"N00008758","Dave Davis (R-Tenn)","1066013","5292000","3179006","2006","H","Center for Responsive Politics",""
"N00000010","Dan Burton (R-Ind)","2012020","4330000","3171010","2006","H","Center for Responsive Politics",""
"N00001955","Ben Cardin (D-Md)","1696967","4505886","3101426","2006","H","Center for Responsive Politics",""
"N00029444","Michael O Johanns","1843045","4345000","3094022","2006","E","Center for Responsive Politics",""
"N00006486","Jim Kolbe (R-Ariz)","913191","5272999","3093095","2006","H","Center for Responsive Politics",""
"N00009635","Jim Marshall (D-Ga)","1869042","4188000","3028521","2006","H","Center for Responsive Politics",""
"N00024871","David Scott (D-Ga)","1006622","5020620","3013621","2006","H","Center for Responsive Politics",""
"N00000561","Nancy L. Johnson (R-Conn)","990224","4976000","2983112","2006","H","Center for Responsive Politics",""
"N00000751","Bill Pascrell Jr. (D-NJ)","1799565","4164525","2982045","2006","H","Center for Responsive Politics",""
"N00005601","Tom Coburn (R-Okla)","998209","4873000","2935604","2006","S","Center for Responsive Politics",""
"N00003467","Ed Whitfield (R-Ky)","1693042","4146999","2920020","2006","H","Center for Responsive Politics",""
"N00027281","Thelma Drake (R-Va)","1032041","4767997","2900019","2006","H","Center for Responsive Politics",""
"N00003225","Stephen Ira Cohen (D-Tenn)","1562065","4230000","2896032","2006","H","Center for Responsive Politics",""
"N99999980","Joshua B. Bolten","114011","5609998","2862004","2006","E","Center for Responsive Politics",""
"N00007068","Mary Bono (R-Calif)","1129157","4435000","2782078","2006","H","Center for Responsive Politics",""
"N00005004","James M. Talent (R-Mo)","1377097","4167000","2772048","2006","S","Center for Responsive Politics",""
"N00000179","James P. McGovern (D-Mass)","558010","4969999","2764004","2006","H","Center for Responsive Politics",""
"N00025095","John Carter (R-Texas)","650001","4849998","2749999","2006","H","Center for Responsive Politics",""
"N00027522","Dean Heller (R-Nev)","2334392","3086383","2710387","2006","H","Center for Responsive Politics",""
"N00026786","Bobby Jindal (R-La)","1475060","3875000","2675030","2006","H","Center for Responsive Politics",""
"N00006546","Heather Wilson (R-NM)","910428","4381379","2645903","2006","H","Center for Responsive Politics",""
"N99999919","John Paul Stevens","1605017","3530000","2567508","2006","J","Center for Responsive Politics",""
"N00008274","Loretta Sanchez (D-Calif)","295006","4801998","2548502","2006","H","Center for Responsive Politics",""
"N00026748","Mel Martinez (R-Fla)","1232038","3757998","2495018","2006","S","Center for Responsive Politics",""
"N00005906","Ron Paul (R-Texas)","1407040","3507000","2457020","2006","H","Center for Responsive Politics",""
"N00001311","Louise M. Slaughter (D-NY)","1493017","3295000","2394008","2006","H","Center for Responsive Politics",""
"N00027526","Jean Schmidt (R-Ohio)","1421027","3349999","2385513","2006","H","Center for Responsive Politics",""
"N00005395","Mary L. Landrieu (D-La)","1264018","3495996","2380007","2006","S","Center for Responsive Politics",""
"N00009724","Jim Langevin (D-RI)","214034","4454991","2334512","2006","H","Center for Responsive Politics",""
"N00012890","Timothy V. Johnson (R-Ill)","1339040","3286000","2312520","2006","H","Center for Responsive Politics",""
"N00004357","Paul Ryan (R-Wis)","977116","3605000","2291058","2006","H","Center for Responsive Politics",""
"N00007312","Sam Farr (D-Calif)","1413024","3145000","2279012","2006","H","Center for Responsive Politics",""
"N00000048","Joel Hefley (R-Colo)","1401008","3064999","2233003","2006","H","Center for Responsive Politics",""
"N00002260","David Price (D-NC)","1099073","3335000","2217036","2006","H","Center for Responsive Politics",""
"N00026434","Nancy E. Boyda (D-Kan)","1720911","2707893","2214402","2006","H","Center for Responsive Politics",""
"N00001579","Allyson Schwartz (D-Pa)","1313031","3070000","2191515","2006","H","Center for Responsive Politics",""
"N00028139","Mazie K. Hirono (D-Hawaii)","1264025","3084999","2174512","2006","H","Center for Responsive Politics",""
"N00005178","Christopher S. 'Kit' Bond (R-Mo)","1235028","3090000","2162514","2006","S","Center for Responsive Politics",""
"N00007099","Ken Calvert (R-Calif)","-2899992","7199997","2150002","2006","H","Center for Responsive Politics",""
"N00007479","Zoe Lofgren (D-Calif)","849132","3420000","2134566","2006","H","Center for Responsive Politics",""
"N00009604","Susan A. Davis (D-Calif)","1098055","3123999","2111027","2006","H","Center for Responsive Politics",""
"N00012560","Jon Porter (R-Nev)","933018","3269998","2101508","2006","H","Center for Responsive Politics",""
"N00027048","Paul W. Hodes (D-NH)","1771985","2376981","2074483","2006","H","Center for Responsive Politics",""
"N00003062","Jeff Sessions (R-Ala)","1066060","3056000","2061030","2006","S","Center for Responsive Politics",""
"N00004045","Joe Knollenberg (R-Mich)","1648343","2468336","2058339","2006","H","Center for Responsive Politics",""
"N00001691","Carl Levin (D-Mich)","2053455","2053455","2053455","2006","S","Center for Responsive Politics",""
"N00003583","George V. Voinovich (R-Ohio)","1021056","3022000","2021528","2006","S","Center for Responsive Politics",""
"N00006690","Maxine Waters (D-Calif)","-2811972","6835999","2012013","2006","H","Center for Responsive Politics",""
"N99999990","Condoleezza Rice","984023","2984999","1984511","2006","E","Center for Responsive Politics",""
"N99999921","Antonin Scalia","1185019","2780000","1982509","2006","J","Center for Responsive Politics",""
"N00003329","Trent Lott (R-Miss)","1327260","2618225","1972742","2006","S","Center for Responsive Politics",""
"N00025219","Michael Burgess (R-Texas)","941093","2980999","1961046","2006","H","Center for Responsive Politics",""
"N00004613","Kent Conrad (D-ND)","1056044","2842999","1949521","2006","S","Center for Responsive Politics",""
"N00006561","Tom Udall (D-NM)","1102034","2755000","1928517","2006","H","Center for Responsive Politics",""
"N00028049","Joseph A. Sestak, Jr (D-Pa)","1014059","2774000","1894029","2006","H","Center for Responsive Politics",""
"N00025482","Dutch Ruppersberger (D-Md)","1089020","2610000","1849510","2006","H","Center for Responsive Politics",""
"N00006246","Craig Thomas (R-Wyo)","1001034","2669000","1835017","2006","S","Center for Responsive Politics",""
"N00007419","Mike Thompson (D-Calif)","842029","2805999","1824014","2006","H","Center for Responsive Politics",""
"N99999968","Ben S. Bernanke","1111023","2530000","1820511","2006","E","Center for Responsive Politics",""
"N00027515","Ron Klein (D-Fla)","854545","2760463","1807504","2006","H","Center for Responsive Politics",""
"N00006349","Chris Cannon (R-Utah)","982012","2629999","1806005","2006","H","Center for Responsive Politics",""
"N00002045","Tom Davis (R-Va)","996042","2615000","1805521","2006","H","Center for Responsive Politics",""
"N00026431","John Salazar (D-Colo)","-698998","4214995","1757998","2006","H","Center for Responsive Politics",""
"N00009659","David Vitter (R-La)","713095","2727000","1720047","2006","S","Center for Responsive Politics",""
"N00026840","Charles J. Melancon (D-La)","662087","2754999","1708543","2006","H","Center for Responsive Politics",""
"N00006897","Brad Sherman (D-Calif)","1036016","2376999","1706507","2006","H","Center for Responsive Politics",""
"N00005285","Pat Roberts (R-Kan)","737078","2675000","1706039","2006","S","Center for Responsive Politics",""
"N00008051","Mark Udall (D-Colo)","662107","2733000","1697553","2006","H","Center for Responsive Politics",""
"N00027510","Edwin G. Perlmutter (D-Colo)","855036","2523997","1689516","2006","H","Center for Responsive Politics",""
"N00001148","Carolyn McCarthy (D-NY)","1393426","1943424","1668425","2006","H","Center for Responsive Politics",""
"N00024922","Jeb Hensarling (R-Texas)","1028023","2297000","1662511","2006","H","Center for Responsive Politics",""
"N00024777","Ginny Brown-Waite (R-Fla)","554060","2763999","1659029","2006","H","Center for Responsive Politics",""
"N00000616","Joe Lieberman (D-Conn)","718076","2599000","1658538","2006","S","Center for Responsive Politics",""
"N99999965","R. David Paullison","1396007","1915001","1655504","2006","E","Center for Responsive Politics",""
"N00007997","Ted Stevens (R-Alaska)","967025","2333000","1650012","2006","S","Center for Responsive Politics",""
"N00002247","Howard Coble (R-NC)","1034867","2256830","1645848","2006","H","Center for Responsive Politics",""
"N00006983","Duncan Hunter (R-Calif)","881009","2319997","1600503","2006","H","Center for Responsive Politics",""
"N00027459","Doris Matsui (D-Calif)","1005010","2175000","1590005","2006","H","Center for Responsive Politics",""
"N00005998","Solomon P. Ortiz (D-Texas)","907017","2180000","1543508","2006","H","Center for Responsive Politics",""
"N00007936","Brian Baird (D-Wash)","202035","2882998","1542516","2006","H","Center for Responsive Politics",""
"N00006263","Mike Simpson (R-Idaho)","1227748","1842742","1535245","2006","H","Center for Responsive Politics",""
"N00001692","Eleanor Holmes Norton (D-DC)","823036","2198000","1510518","2006","H","Center for Responsive Politics",""
"N00009154","Bob Goodlatte (R-Va)","811043","2167000","1489021","2006","H","Center for Responsive Politics",""
"N00000581","Chris Dodd (D-Conn)","726020","2242999","1484509","2006","S","Center for Responsive Politics",""
"N00000267","Michael E. Capuano (D-Mass)","627029","2326996","1477012","2006","H","Center for Responsive Politics",""
"N00007422","Ellen O. Tauscher (D-Calif)","900014","2024999","1462506","2006","H","Center for Responsive Politics",""
"N99999963","Susan Schwab","727025","2189998","1458511","2006","E","Center for Responsive Politics",""
"N00009571","Mike Ross (D-Ark)","860017","2014999","1437508","2006","H","Center for Responsive Politics",""
"N00000860","Rush Holt (D-NJ)","149019","2710997","1430008","2006","H","Center for Responsive Politics",""
"N99999926","Samuel A. Alito","770017","2035000","1402508","2006","J","Center for Responsive Politics",""
"N00007335","Anna Eshoo (D-Calif)","871011","1890000","1380505","2006","H","Center for Responsive Politics",""
"N00003280","Roger Wicker (R-Miss)","414026","2337998","1376012","2006","H","Center for Responsive Politics",""
"N00027239","Daniel Lipinski (D-Ill)","637047","2080000","1358523","2006","H","Center for Responsive Politics",""
"N00004981","Dick Durbin (D-Ill)","1211180","1491175","1351177","2006","S","Center for Responsive Politics",""
"N99999979","Alphonso Jackson","798013","1895000","1346506","2006","E","Center for Responsive Politics",""
"N00007231","Elton Gallegly (R-Calif)","695015","1974999","1335007","2006","H","Center for Responsive Politics",""
"N00028162","Harry E. Mitchell (D-Ariz)","781015","1840000","1310507","2006","H","Center for Responsive Politics",""
"N00003651","Ralph Regula (R-Ohio)","765007","1819998","1292502","2006","H","Center for Responsive Politics",""
"N00027523","Albio Sires (D-NJ)","814010","1760000","1287005","2006","H","Center for Responsive Politics",""
"N00025413","Timothy H. Bishop (D-NY)","851005","1715000","1283002","2006","H","Center for Responsive Politics",""
"N00002982","Michael Bilirakis (R-Fla)","269046","2295994","1282520","2006","H","Center for Responsive Politics",""
"N00001861","Henry A. Waxman (D-Calif)","695027","1850000","1272513","2006","H","Center for Responsive Politics",""
"N00026481","Dan Boren (D-Okla)","597019","1905999","1251509","2006","H","Center for Responsive Politics",""
"N00026314","Cathy McMorris (R-Wash)","637016","1846999","1242007","2006","H","Center for Responsive Politics",""
"N00004905","Don Manzullo (R-Ill)","653036","1814999","1234017","2006","H","Center for Responsive Politics",""
"N00027902","Zachary T. Space (D-Ohio)","386024","2065998","1226011","2006","H","Center for Responsive Politics",""
"N00027514","Kathy Castor (D-Fla)","601043","1843000","1222021","2006","H","Center for Responsive Politics",""
"N00003328","Thad Cochran (R-Miss)","283058","2133999","1208528","2006","S","Center for Responsive Politics",""
"N00000423","Charles Bass (R-NH)","530004","1849999","1190001","2006","H","Center for Responsive Politics",""
"N00004166","Vernon J. Ehlers (R-Mich)","654021","1710000","1182010","2006","H","Center for Responsive Politics",""
"N00001380","Rick Santorum (R-Pa)","522015","1824997","1173506","2006","S","Center for Responsive Politics",""
"N00000270","Edward J. Markey (D-Mass)","653020","1671000","1162010","2006","H","Center for Responsive Politics",""
"N00004367","Tammy Baldwin (D-Wis)","531014","1789998","1160506","2006","H","Center for Responsive Politics",""
"N00008092","Blanche Lincoln (D-Ark)","656016","1615000","1135508","2006","S","Center for Responsive Politics",""
"N00003264","Lincoln Davis (D-Tenn)","750002","1500000","1125001","2006","H","Center for Responsive Politics",""
"N00005195","Roy Blunt (R-Mo)","619012","1609999","1114505","2006","H","Center for Responsive Politics",""
"N00001762","Daniel R Inouye (D-Hawaii)","697008","1530000","1113504","2006","S","Center for Responsive Politics",""
"N00009795","Candice S. Miller (R-Mich)","725988","1479976","1102982","2006","H","Center for Responsive Politics",""
"N00024851","Tom Feeney (R-Fla)","489023","1713999","1101511","2006","H","Center for Responsive Politics",""
"N00002221","Richard Burr (R-NC)","554841","1627826","1091333","2006","S","Center for Responsive Politics",""
"N00008091","Spencer Bachus (R-Ala)","486017","1641999","1064008","2006","H","Center for Responsive Politics",""
"N00027493","Michele Bachmann (R-Minn)","-26979","2144998","1059009","2006","H","Center for Responsive Politics",""
"N00000275","Barney Frank (D-Mass)","525020","1574999","1050009","2006","H","Center for Responsive Politics",""
"N00009585","Adam Schiff (D-Calif)","460022","1625999","1043010","2006","H","Center for Responsive Politics",""
"N00013837","Gresham Barrett (R-SC)","628015","1446000","1037007","2006","H","Center for Responsive Politics",""
"N00013873","John Boozman (R-Ark)","584012","1482998","1033505","2006","H","Center for Responsive Politics",""
"N00027888","John Hall (D-NY)","512026","1517998","1015012","2006","H","Center for Responsive Politics",""
"N00027035","G. K. Butterfield (D-NC)","536603","1488586","1012594","2006","H","Center for Responsive Politics",""
"N00004391","Mark Green (R-Wis)","341606","1677551","1009578","2006","H","Center for Responsive Politics",""
"N00013823","Mark Pryor (D-Ark)","632006","1380000","1006003","2006","S","Center for Responsive Politics",""
"N00024992","Tim Murphy (R-Pa)","370064","1627000","998532","2006","H","Center for Responsive Politics",""
"N00009699","Patrick J. Tiberi (R-Ohio)","401023","1564998","983010","2006","H","Center for Responsive Politics",""
"N00013770","Bill Shuster (R-Pa)","503036","1441000","972018","2006","H","Center for Responsive Politics",""
"N00006515","Pete V. Domenici (R-NM)","35019","1900999","968009","2006","S","Center for Responsive Politics",""
"N00001619","Robert A. Brady (D-Pa)","630009","1303000","966504","2006","H","Center for Responsive Politics",""
"N00009157","Doc Hastings (R-Wash)","589014","1336000","962507","2006","H","Center for Responsive Politics",""
"N00000834","Jim Saxton (R-NJ)","434037","1488999","961518","2006","H","Center for Responsive Politics",""
"N00002328","Melvin L. Watt (D-NC)","399054","1465000","932027","2006","H","Center for Responsive Politics",""
"N00001764","Richard G. Lugar (R-Ind)","395025","1434998","915011","2006","S","Center for Responsive Politics",""
"N00001633","Joe Pitts (R-Pa)","744582","1043579","894080","2006","H","Center for Responsive Politics",""
"N00008094","Howard L. Berman (D-Calif)","402041","1380000","891020","2006","H","Center for Responsive Politics",""
"N00003341","Charles W. "Chip" Pickering Jr. (R-Miss)","549009","1211000","880004","2006","H","Center for Responsive Politics",""
"N00005985","Henry Bonilla (R-Texas)","393034","1345000","869017","2006","H","Center for Responsive Politics",""
"N00027500","Amy Klobuchar (D-Minn)","326046","1394000","860023","2006","S","Center for Responsive Politics",""
"N00000226","John F. Tierney (D-Mass)","440017","1275000","857508","2006","H","Center for Responsive Politics",""
"N00009082","Wayne Allard (R-Colo)","198011","1497998","848004","2006","S","Center for Responsive Politics",""
"N00009975","Lindsey Graham (R-SC)","338019","1354999","846509","2006","S","Center for Responsive Politics",""
"N00006267","Mike Crapo (R-Idaho)","132042","1558999","845520","2006","S","Center for Responsive Politics",""
"N00009774","Xavier Becerra (D-Calif)","325045","1351000","838022","2006","H","Center for Responsive Politics",""
"N00027901","Betty Sue Sutton (D-Ohio)","392034","1280000","836017","2006","H","Center for Responsive Politics",""
"N00008799","Kay Granger (R-Texas)","35019","1634997","835008","2006","H","Center for Responsive Politics",""
"N00007033","Bob Filner (D-Calif)","413022","1248000","830511","2006","H","Center for Responsive Politics",""
"N00025175","Michael R. Turner (R-Ohio)","169086","1486000","827543","2006","H","Center for Responsive Politics",""
"N00005233","Dennis Moore (D-Kan)","405026","1250000","827513","2006","H","Center for Responsive Politics",""
"N00009829","Jim McDermott (D-Wash)","661726","979719","820722","2006","H","Center for Responsive Politics",""
"N00005559","Frank D. Lucas (R-Okla)","190011","1449995","820003","2006","H","Center for Responsive Politics",""
"N00001422","John E. Peterson (R-Pa)","402020","1214999","808509","2006","H","Center for Responsive Politics",""
"N00003288","Bennie G. Thompson (D-Miss)","401023","1199999","800511","2006","H","Center for Responsive Politics",""
"N00009638","Barack Obama (D-Ill)","456012","1142000","799006","2006","S","Center for Responsive Politics",""
"N00007653","Daniel K. Akaka (D-Hawaii)","469008","1113000","791004","2006","S","Center for Responsive Politics",""
"N00006103","Tom Tancredo (R-Colo)","516004","1065000","790502","2006","H","Center for Responsive Politics",""
"N00007087","Jerry Lewis (R-Calif)","480009","1100000","790004","2006","H","Center for Responsive Politics",""
