"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00027618","Steve Kagen (D-Wis)","6766087","16242000","11504043","2009","H","Center for Responsive Politics",""
"N00006932","David Dreier (R-Calif)","5264092","17715000","11489546","2009","H","Center for Responsive Politics",""
"N00024813","Rahm Emanuel","6698084","15260000","10979042","2009","E","Center for Responsive Politics",""
"N99999925","Stephen G. Breyer","4590061","16230000","10410030","2009","J","Center for Responsive Politics",""
"N00002214","Alan B. Mollohan (D-WVa)","-1401981","21845994","10222006","2009","H","Center for Responsive Politics",""
"N00031681","David B. McKinley (R-WVa)","5216060","14316000","9766030","2009","H","Center for Responsive Politics",""
"N00028073","John A. Yarmuth (D-Ky)","2850009","16349999","9600004","2009","H","Center for Responsive Politics",""
"N00029679","John Fleming (R-La)","2153834","16797770","9475802","2009","H","Center for Responsive Politics",""
"N00031988","Jon Runyan (R-NJ)","5000034","13674999","9337516","2009","H","Center for Responsive Politics",""
"N00006288","Walt Minnick (D-Idaho)","2823061","15346996","9085028","2009","H","Center for Responsive Politics",""
"N00002610","Nathan Deal (R-Ga)","2415007","15399999","8907503","2009","H","Center for Responsive Politics",""
"N00031005","Vicky Hartzler (R-Mo)","3018026","13870999","8444512","2009","H","Center for Responsive Politics",""
"N00030767","Ted Kaufman (D-Del)","8330458","8330458","8330458","2009","S","Center for Responsive Politics",""
"N99999942","Eric H. Holder","4171046","11965000","8068023","2009","E","Center for Responsive Politics",""
"N00027533","Sheldon Whitehouse (D-RI)","2675233","13433998","8054615","2009","S","Center for Responsive Politics",""
"N00031647","Mike Kelly (R-Pa)","-780961","16888999","8054019","2009","H","Center for Responsive Politics",""
"N00002428","Henry Brown (R-SC)","3150019","12675000","7912509","2009","H","Center for Responsive Politics",""
"N99999948","Steven Chu","3871034","11240000","7555517","2009","E","Center for Responsive Politics",""
"N00002743","Allen Boyd (D-Fla)","2583014","12494998","7539006","2009","H","Center for Responsive Politics",""
"N00007584","Wally Herger (R-Calif)","3233670","11803664","7518667","2009","H","Center for Responsive Politics",""
"N00009920","Richard C. Shelby (R-Ala)","4344023","10168002","7256012","2009","S","Center for Responsive Politics",""
"N00003132","Jim Cooper (D-Tenn)","3584039","10912000","7248019","2009","H","Center for Responsive Politics",""
"N00030191","Dina Titus (D-Nev)","3428091","10978000","7203045","2009","H","Center for Responsive Politics",""
"N00030788","Tom Graves (R-Ga)","2558015","11320000","6939007","2009","H","Center for Responsive Politics",""
"N00031545","William Flores (R-Texas)","4336651","9465641","6901146","2009","H","Center for Responsive Politics",""
"N00003528","Charlie Wilson (D-Ohio)","1900039","11849999","6875019","2009","H","Center for Responsive Politics",""
"N00000515","Peter Welch (D-Vt)","3038102","10697000","6867551","2009","H","Center for Responsive Politics",""
"N00031412","John Michael "Mick'' Mulvaney (R-SC)","2486078","11166997","6826537","2009","H","Center for Responsive Politics",""
"N00008086","Dave Camp (R-Mich)","2966100","10515000","6740550","2009","H","Center for Responsive Politics",""
"N00000444","Judd Gregg (R-NH)","3027082","10282000","6654541","2009","S","Center for Responsive Politics",""
"N00003254","John Tanner (D-Tenn)","2231050","11071000","6651025","2009","H","Center for Responsive Politics",""
"N00001811","Lamar Smith (R-Texas)","2471129","10490998","6481063","2009","H","Center for Responsive Politics",""
"N00009618","Adam H. Putnam (R-Fla)","3191026","9716000","6453513","2009","H","Center for Responsive Politics",""
"N00030682","Scott Murphy (D-NY)","3577058","9170999","6374028","2009","H","Center for Responsive Politics",""
"N00005582","James M. Inhofe (R-Okla)","2789052","9861999","6325525","2009","S","Center for Responsive Politics",""
"N00007724","Ron Wyden (D-Ore)","5351035","7141004","6246019","2009","S","Center for Responsive Politics",""
"N00007836","Maria Cantwell (D-Wash)","2072012","10339999","6206005","2009","S","Center for Responsive Politics",""
"N00027526","Jean Schmidt (R-Ohio)","2923044","9447000","6185022","2009","H","Center for Responsive Politics",""
"N00030071","Kurt Schrader (D-Ore)","3643070","8720000","6181535","2009","H","Center for Responsive Politics",""
"N00030645","Dennis Ross (R-Fla)","2005008","10294998","6150003","2009","H","Center for Responsive Politics",""
"N00001806","James L. Oberstar (D-Minn)","3532080","8706999","6119539","2009","H","Center for Responsive Politics",""
"N99999940","Shaun L.S. Donovan","1968007","10144999","6056503","2009","E","Center for Responsive Politics",""
"N00006236","John A. Barrasso (R-Wyo)","2949017","9160000","6054508","2009","S","Center for Responsive Politics",""
"N00032838","Joe Manchin (D-WVa)","2544081","9461999","6003040","2009","S","Center for Responsive Politics",""
"N99999958","Robert Gates","2795026","9125000","5960013","2009","E","Center for Responsive Politics",""
"N00029016","Al Franken (D-Minn)","3632053","8214000","5923026","2009","S","Center for Responsive Politics",""
"N00027655","Heath Shuler (D-NC)","1404029","10413997","5909013","2009","H","Center for Responsive Politics",""
"N00030676","Billy Long (R-Mo)","3402098","8240000","5821049","2009","H","Center for Responsive Politics",""
"N00000423","Charles Bass (R-NH)","2730013","8800000","5765006","2009","H","Center for Responsive Politics",""
"N00026041","Mike Conaway (R-Texas)","3327118","8062000","5694559","2009","H","Center for Responsive Politics",""
"N00026166","Virginia Foxx (R-NC)","2521048","8866000","5693524","2009","H","Center for Responsive Politics",""
"N00003126","Bart Gordon (D-Tenn)","3362086","7984000","5673043","2009","H","Center for Responsive Politics",""
"N00028058","James Webb (D-Va)","975210","10324997","5650103","2009","S","Center for Responsive Politics",""
"N00009635","Jim Marshall (D-Ga)","3194112","8062000","5628056","2009","H","Center for Responsive Politics",""
"N00005244","Sam Brownback (R-Kan)","2406062","8819999","5613030","2009","S","Center for Responsive Politics",""
"N00028463","David Philip Roe (R-Tenn)","3152691","8072681","5612686","2009","H","Center for Responsive Politics",""
"N00031820","Chris Coons (D-Del)","3044998","7699989","5372493","2009","S","Center for Responsive Politics",""
"N00004227","Tom Latham (R-Iowa)","2496013","8167000","5331506","2009","H","Center for Responsive Politics",""
"N00009775","Michael N. Castle (R-Del)","2718168","7879000","5298584","2009","H","Center for Responsive Politics",""
"N00005455","Marion Berry (D-Ark)","2933089","7648080","5290584","2009","H","Center for Responsive Politics",""
"N00003062","Jeff Sessions (R-Ala)","2247048","8206000","5226524","2009","S","Center for Responsive Politics",""
"N00005675","Kay Bailey Hutchison (R-Texas)","2984087","7415000","5199543","2009","S","Center for Responsive Politics",""
"N00002782","Cliff Stearns (R-Fla)","1840032","8377997","5109014","2009","H","Center for Responsive Politics",""
"N00009638","Barack Obama (D)","2251011","7665000","4958005","2009","E","Center for Responsive Politics",""
"N00024866","Madeleine Z. Bordallo (D-Guam)","2016007","7815999","4916003","2009","H","Center for Responsive Politics",""
"N00026686","Al Green (D-Texas)","1915011","7899999","4907505","2009","H","Center for Responsive Politics",""
"N00009922","Harry Reid (D-Nev)","3062056","6707000","4884528","2009","S","Center for Responsive Politics",""
"N00013131","Eric Cantor (R-Va)","2175157","7533999","4854578","2009","H","Center for Responsive Politics",""
"N00029838","Bobby Neal Bright, Sr (D-Ala)","1353043","8345997","4849520","2009","H","Center for Responsive Politics",""
"N00024760","Phil Gingrey (R-Ga)","2004037","7544996","4774516","2009","H","Center for Responsive Politics",""
"N00029026","Niki Tsongas (D-Mass)","1766042","7514999","4640520","2009","H","Center for Responsive Politics",""
"N00003845","Daniel R. Coats (R-Ind)","2682050","6495000","4588525","2009","S","Center for Responsive Politics",""
"N99999934","Gary F. Locke","1418016","7644999","4531507","2009","E","Center for Responsive Politics",""
"N00012739","Ander Crenshaw (R-Fla)","1900019","7075000","4487509","2009","H","Center for Responsive Politics",""
"N00006561","Tom Udall (D-NM)","2604071","6292000","4448035","2009","S","Center for Responsive Politics",""
"N00029370","Suzanne Kosmas (D-Fla)","2927961","5903941","4415951","2009","H","Center for Responsive Politics",""
"N00006347","Robert F. Bennett (R-Utah)","-22190974","30992998","4401012","2009","S","Center for Responsive Politics",""
"N00031933","William R. Keating (D-Mass)","1666056","7097000","4381528","2009","H","Center for Responsive Politics",""
"N00001509","Paul E. Kanjorski (D-Pa)","1847011","6865999","4356505","2009","H","Center for Responsive Politics",""
"N00002017","Roscoe G. Bartlett (R-Md)","1802011","6830000","4316005","2009","H","Center for Responsive Politics",""
"N00007727","Earl Blumenauer (D-Ore)","2095039","6509994","4302516","2009","H","Center for Responsive Politics",""
"N00012508","Tom Carper (D-Del)","1989118","6563999","4276558","2009","S","Center for Responsive Politics",""
"N00001758","Chuck Grassley (R-Iowa)","2362082","6007999","4185040","2009","S","Center for Responsive Politics",""
"N99999919","John Paul Stevens","1690012","6665000","4177506","2009","J","Center for Responsive Politics",""
"N00007099","Ken Calvert (R-Calif)","-1649989","9799995","4075003","2009","H","Center for Responsive Politics",""
"N00006619","John Ensign (R-Nev)","1504706","6603699","4054202","2009","S","Center for Responsive Politics",""
"N00006460","David Schweikert (R-Ariz)","1387022","6629998","4008510","2009","H","Center for Responsive Politics",""
"N00029070","Jim Himes (D-Conn)","2390051","5615000","4002525","2009","H","Center for Responsive Politics",""
"N00003028","Robert B. Aderholt (R-Ala)","1508022","6347000","3927511","2009","H","Center for Responsive Politics",""
"N00026722","Francisco Canseco (R-Texas)","1595007","6250000","3922503","2009","H","Center for Responsive Politics",""
"N00003762","Evan Bayh (D-Ind)","3138022","4696002","3917012","2009","S","Center for Responsive Politics",""
"N00031782","Tim Scott (R-SC)","1338015","6420998","3879506","2009","H","Center for Responsive Politics",""
"N00009926","Bill Nelson (D-Fla)","1530007","6202000","3866003","2009","S","Center for Responsive Politics",""
"N00004762","Judy Biggert (R-Ill)","1922056","5629999","3776027","2009","H","Center for Responsive Politics",""
"N00001148","Carolyn McCarthy (D-NY)","1704506","5840501","3772503","2009","H","Center for Responsive Politics",""
"N00026080","John Barrow (D-Ga)","1501003","6015000","3758001","2009","H","Center for Responsive Politics",""
"N00024871","David Scott (D-Ga)","1501003","6015000","3758001","2009","H","Center for Responsive Politics",""
"N00029444","Michael O Johanns (R-Neb)","2267028","5213000","3740014","2009","S","Center for Responsive Politics",""
"N00009869","Orrin G. Hatch (R-Utah)","2099077","5337000","3718038","2009","S","Center for Responsive Politics",""
"N99999908","Robert S Mueller","1812129","5555000","3683564","2009","E","Center for Responsive Politics",""
"N99999922","John G. Roberts","2145037","5215000","3680018","2009","J","Center for Responsive Politics",""
"N00031011","Bill Owens (D-NY)","2295028","5026999","3661013","2009","H","Center for Responsive Politics",""
"N00005906","Ron Paul (R-Texas)","2254037","5064000","3659018","2009","H","Center for Responsive Politics",""
"N00003473","Hal Rogers (R-Ky)","1613417","5697413","3655415","2009","H","Center for Responsive Politics",""
"N00008619","Steven R. Rothman (D-NJ)","2022062","5281000","3651531","2009","H","Center for Responsive Politics",""
"N00027781","Mary Fallin (R-Okla)","1066365","6128350","3597357","2009","H","Center for Responsive Politics",""
"N00003675","John Boehner (R-Ohio)","1801094","5340000","3570547","2009","H","Center for Responsive Politics",""
"N00001604","Arlen Specter (R-Pa)","1335010","5776000","3555505","2009","S","Center for Responsive Politics",""
"N00007936","Brian Baird (D-Wash)","712016","6381998","3547007","2009","H","Center for Responsive Politics",""
"N00031934","Daniel J. Benishek (R-Mich)","1331006","5715000","3523003","2009","H","Center for Responsive Politics",""
"N00025330","Jo Bonner (R-Ala)","1117032","5887997","3502514","2009","H","Center for Responsive Politics",""
"N00005681","Pete Sessions (R-Texas)","2085046","4904000","3494523","2009","H","Center for Responsive Politics",""
"N99999927","Margaret A. Hamburg","-8417970","15280012","3431021","2009","E","Center for Responsive Politics",""
"N00031103","Robert Dold (R-Ill)","612024","6224997","3418510","2009","H","Center for Responsive Politics",""
"N00006692","Barbara Boxer (D-Calif)","1232008","5580000","3406004","2009","S","Center for Responsive Politics",""
"N00002793","John L. Mica (R-Fla)","2201010","4600999","3401004","2009","H","Center for Responsive Politics",""
"N00031303","Paul Kirk (D-Mass)","2092034","4680000","3386017","2009","S","Center for Responsive Politics",""
"N00029692","Travis W. Childers (D-Miss)","1221042","5470991","3346016","2009","H","Center for Responsive Politics",""
"N00001489","Pat Toomey (R-Pa)","1770062","4900999","3335530","2009","S","Center for Responsive Politics",""
"N00030026","Blaine Luetkemeyer (R-Mo)","-2948995","9514998","3283001","2009","H","Center for Responsive Politics",""
"N00025726","Tom Cole (R-Okla)","1789079","4739000","3264039","2009","H","Center for Responsive Politics",""
"N00002083","Jim Moran (D-Va)","159023","6359996","3259509","2009","H","Center for Responsive Politics",""
"N00029128","Betsy Markey (D-Colo)","1032015","5444999","3238507","2009","H","Center for Responsive Politics",""
"N00000751","Bill Pascrell Jr. (D-NJ)","1892042","4509000","3200521","2009","H","Center for Responsive Politics",""
"N99999941","Timothy F. Geithner","274021","6059998","3167009","2009","E","Center for Responsive Politics",""
"N99999945","Eric K. Shinseki","1429083","4509999","2969541","2009","E","Center for Responsive Politics",""
"N00024790","Jeanne Shaheen (D-NH)","1079021","4859995","2969508","2009","S","Center for Responsive Politics",""
"N00001762","Daniel K. Inouye (D-Hawaii)","1833020","4104999","2969009","2009","S","Center for Responsive Politics",""
"N99999937","Kathleen Sebelius","768008","5159998","2964003","2009","E","Center for Responsive Politics",""
"N99999933","Ronald Kirk","1696043","4214999","2955521","2009","E","Center for Responsive Politics",""
"N00030856","John Garamendi (D-Calif)","665004","5179995","2922499","2009","H","Center for Responsive Politics",""
"N00005601","Tom Coburn (R-Okla)","1174164","4616000","2895082","2009","S","Center for Responsive Politics",""
"N00026341","Jim Costa (D-Calif)","132007","5629998","2881002","2009","H","Center for Responsive Politics",""
"N00002656","Jack Kingston (R-Ga)","2412456","3304446","2858451","2009","H","Center for Responsive Politics",""
"N00030815","Charles J. Fleischmann (R-Tenn)","1850009","3850000","2850004","2009","H","Center for Responsive Politics",""
"N00031204","Steve Southerland (R-Fla)","502005","5180998","2841501","2009","H","Center for Responsive Politics",""
"N00027509","Scott Tipton (R-Colo)","1531067","4090000","2810533","2009","H","Center for Responsive Politics",""
"N00003467","Ed Whitfield (R-Ky)","1407052","4029999","2718525","2009","H","Center for Responsive Politics",""
"N00000179","James P. McGovern (D-Mass)","521008","4889999","2705503","2009","H","Center for Responsive Politics",""
"N99999939","Arne S. Duncan","1584034","3710000","2647017","2009","E","Center for Responsive Politics",""
"N00025095","John Carter (R-Texas)","401002","4784996","2592999","2009","H","Center for Responsive Politics",""
"N00007690","Greg Walden (R-Ore)","1479036","3660000","2569518","2009","H","Center for Responsive Politics",""
"N00013837","Gresham Barrett (R-SC)","1467037","3606000","2536518","2009","H","Center for Responsive Politics",""
"N00001783","John D. Dingell (D-Mich)","1231080","3768000","2499540","2009","H","Center for Responsive Politics",""
"N00001579","Allyson Schwartz (D-Pa)","1460041","3525000","2492520","2009","H","Center for Responsive Politics",""
"N00001311","Louise M. Slaughter (D-NY)","1531019","3440000","2485509","2009","H","Center for Responsive Politics",""
"N00008274","Loretta Sanchez (D-Calif)","253004","4694998","2474001","2009","H","Center for Responsive Politics",""
"N00031503","Jeffrey M. Landry (R-La)","1597018","3330000","2463509","2009","H","Center for Responsive Politics",""
"N00000898","Leonard Lance (R-NJ)","1419049","3465000","2442024","2009","H","Center for Responsive Politics",""
"N00031640","Ann Marie Buerkle (R-NY)","102004","4779999","2441001","2009","H","Center for Responsive Politics",""
"N00007781","Peter DeFazio (D-Ore)","1419022","3455997","2437509","2009","H","Center for Responsive Politics",""
"N00029147","Andy Harris (R-Md)","1379041","3462000","2420520","2009","H","Center for Responsive Politics",""
"N00004613","Kent Conrad (D-ND)","1456035","3376000","2416017","2009","S","Center for Responsive Politics",""
"N00029303","Jeff Merkley (D-Ore)","1025028","3799996","2412512","2009","S","Center for Responsive Politics",""
"N00027522","Dean Heller (R-Nev)","2277349","2533342","2405345","2009","H","Center for Responsive Politics",""
"N00001955","Ben Cardin (D-Md)","1225078","3585000","2405039","2009","S","Center for Responsive Politics",""
"N00024759","Mike D. Rogers (R-Ala)","1411021","3352999","2382010","2009","H","Center for Responsive Politics",""
"N00029901","Mark Begich (D-Alaska)","281058","4472996","2377027","2009","S","Center for Responsive Politics",""
"N00002198","Nick Rahall (D-WVa)","1772546","2966534","2369540","2009","H","Center for Responsive Politics",""
"N00004874","Luis V. Gutierrez (D-Ill)","1451011","3265000","2358005","2009","H","Center for Responsive Politics",""
"N00029891","Gerry Connolly (D-Va)","1167047","3299998","2233522","2009","H","Center for Responsive Politics",""
"N00031304","George LeMieux (R-Fla)","1243048","3221000","2232024","2009","S","Center for Responsive Politics",""
"N00028139","Mazie K. Hirono (D-Hawaii)","1263031","3194999","2229015","2009","H","Center for Responsive Politics",""
"N00007422","Ellen Tauscher","1120075","3280000","2200037","2009","E","Center for Responsive Politics",""
"N00002260","David Price (D-NC)","1037079","3332000","2184539","2009","H","Center for Responsive Politics",""
"N00003225","Stephen Ira Cohen (D-Tenn)","1100069","3250000","2175034","2009","H","Center for Responsive Politics",""
"N00030245","William Cassidy (R-La)","990093","3337999","2164046","2009","H","Center for Responsive Politics",""
"N00027778","Mary Jo Kilroy (D-Ohio)","935522","3366471","2150996","2009","H","Center for Responsive Politics",""
"N99999921","Antonin Scalia","1250020","3010000","2130010","2009","J","Center for Responsive Politics",""
"N00007312","Sam Farr (D-Calif)","1319021","2910000","2114510","2009","H","Center for Responsive Politics",""
"N99999901","Rebecca Blank","1018073","3170000","2094036","2009","E","Center for Responsive Politics",""
"N00012233","Robert E Latta (R-Ohio)","1223034","2921000","2072017","2009","H","Center for Responsive Politics",""
"N00029414","Kathleen Dahlkemper (D-Pa)","1243025","2870000","2056512","2009","H","Center for Responsive Politics",""
"N00000616","Joe Lieberman (D-Conn)","898074","3073000","1985537","2009","S","Center for Responsive Politics",""
"N00003328","Thad Cochran (R-Miss)","980064","2902000","1941032","2009","S","Center for Responsive Politics",""
"N00007068","Mary Bono Mack (R-Calif)","761112","3115000","1938056","2009","H","Center for Responsive Politics",""
"N00025219","Michael Burgess (R-Texas)","927086","2946999","1937042","2009","H","Center for Responsive Politics",""
"N00029277","Gary Peters (D-Mich)","586148","3283999","1935073","2009","H","Center for Responsive Politics",""
"N00027035","G. K. Butterfield (D-NC)","1288645","2521624","1905134","2009","H","Center for Responsive Politics",""
"N00006263","Mike Simpson (R-Idaho)","1462271","2245263","1853767","2009","H","Center for Responsive Politics",""
"N00027239","Daniel Lipinski (D-Ill)","869061","2836000","1852530","2009","H","Center for Responsive Politics",""
"N00005395","Mary L. Landrieu (D-La)","813017","2871996","1842506","2009","S","Center for Responsive Politics",""
"N00003583","George V. Voinovich (R-Ohio)","880059","2800000","1840029","2009","S","Center for Responsive Politics",""
"N99999916","Elena Kagan","1080020","2590000","1835010","2009","J","Center for Responsive Politics",""
"N00001691","Carl Levin (D-Mich)","1638895","2027884","1833389","2009","S","Center for Responsive Politics",""
"N00000860","Rush Holt (D-NJ)","412018","3229997","1821007","2009","H","Center for Responsive Politics",""
"N00028049","Joseph A. Sestak, Jr (D-Pa)","954055","2672000","1813027","2009","H","Center for Responsive Politics",""
"N00009604","Susan A. Davis (D-Calif)","918047","2656999","1787523","2009","H","Center for Responsive Politics",""
"N00009154","Bob Goodlatte (R-Va)","1003045","2547000","1775022","2009","H","Center for Responsive Politics",""
"N00002247","Howard Coble (R-NC)","1134329","2409296","1771812","2009","H","Center for Responsive Politics",""
"N00026748","Mel Martinez (R-Fla)","795039","2682999","1739019","2009","S","Center for Responsive Politics",""
"N00001692","Eleanor Holmes Norton (D-DC)","909038","2536000","1722519","2009","H","Center for Responsive Politics",""
"N00032457","Austin Scott (R-Ga)","753072","2687998","1720535","2009","H","Center for Responsive Politics",""
"N00030600","Judy Chu (D-CA)","997024","2406000","1701512","2009","H","Center for Responsive Politics",""
"N00030968","Reid Ribble (R-Wis)","439410","2958400","1698905","2009","H","Center for Responsive Politics",""
"N00007419","Mike Thompson (D-Calif)","831009","2564999","1698004","2009","H","Center for Responsive Politics",""
"N00006249","Mike Enzi (R-Wyo)","766073","2619000","1692536","2009","S","Center for Responsive Politics",""
"N00005178","Christopher S. 'Kit' Bond (R-Mo)","848046","2523000","1685523","2009","S","Center for Responsive Politics",""
"N00007335","Anna Eshoo (D-Calif)","1101006","2266000","1683503","2009","H","Center for Responsive Politics",""
"N00009724","Jim Langevin (D-RI)","-42970","3404994","1681012","2009","H","Center for Responsive Politics",""
"N00007479","Zoe Lofgren (D-Calif)","1030014","2325000","1677507","2009","H","Center for Responsive Politics",""
"N00025482","Dutch Ruppersberger (D-Md)","891046","2441000","1666023","2009","H","Center for Responsive Politics",""
"N00006897","Brad Sherman (D-Calif)","469016","2861998","1665507","2009","H","Center for Responsive Politics",""
